lfprt,educ,expr,age
0,2,8,18
0,6,6,23
1,9,7,20
1,3,11,23
0,3,4,18
0,3,6,26
0,8,10,37
0,10,7,44
1,6,7,18
0,8,-0,44
0,6,4,25
0,5,4,18
0,1,5,28
1,10,9,25
0,7,8,36
1,10,5,20
0,7,9,33
1,5,9,20
0,5,2,29
0,12,-0,29
0,12,4,37
0,8,6,26
0,3,9,26
1,8,13,32
0,10,6,28
0,9,7,37
1,13,9,31
0,6,11,45
1,7,9,18
0,0,4,37
1,12,11,25
1,15,10,30
0,12,10,43
0,8,6,43
1,11,10,36
0,8,4,18
0,5,6,36
0,6,5,32
0,4,3,20
0,8,5,24
0,4,4,34
0,5,5,18
1,7,13,27
0,9,6,47
0,3,5,23
0,10,10,46
0,4,7,33
0,10,4,33
1,12,6,26
1,17,9,18
0,5,6,35
1,12,10,33
1,11,12,29
0,10,4,28
0,8,4,24
0,9,3,27
0,8,6,23
0,13,5,36
0,2,12,41
0,-0,7,26
1,12,12,38
1,4,11,26
1,11,12,22
1,13,6,23
0,6,7,25
0,7,7,36
1,6,10,19
0,5,7,27
0,7,6,35
1,14,7,31
0,5,5,28
1,9,9,20
0,8,9,31
1,8,11,18
0,5,7,18
0,9,5,47
1,14,15,30
1,13,11,33
1,6,9,18
1,6,12,23
0,3,12,60
0,5,9,36
0,4,8,36
0,12,8,35
1,9,9,25
0,11,8,33
1,8,13,35
0,7,12,38
1,4,12,18
1,5,10,25
0,6,6,39
0,4,8,48
0,5,6,41
1,7,8,19
0,9,5,50
0,7,11,43
0,5,9,25
0,9,8,37
0,12,3,26
0,14,4,39
0,11,7,39
1,8,7,18
1,1,13,22
0,3,9,26
1,0,14,20
0,4,9,40
0,3,6,18
1,8,11,18
0,11,8,41
1,9,8,25
1,8,11,18
0,10,6,37
1,11,10,23
0,5,6,35
0,7,8,29
0,6,8,25
0,-0,4,41
1,10,10,30
1,11,8,26
0,4,5,18
0,7,7,37
1,10,9,19
1,10,15,38
0,13,4,29
0,3,10,38
1,10,6,18
0,3,3,21
1,13,7,29
1,14,12,36
0,4,9,52
1,13,9,26
0,9,6,29
1,8,12,20
0,10,4,51
1,8,8,18
1,10,9,30
1,14,13,18
0,8,6,37
0,5,7,26
1,6,7,18
0,6,4,37
1,8,6,19
0,9,6,46
0,9,1,39
0,6,7,50
0,7,8,33
1,11,11,23
0,5,8,33
0,6,5,30
0,6,6,21
0,12,7,38
0,7,6,24
0,12,7,42
0,4,5,23
1,2,13,21
0,10,5,42
0,5,3,18
0,7,6,18
0,7,8,25
0,8,6,32
0,7,7,41
0,8,8,26
0,5,0,44
0,9,5,31
0,8,4,35
0,2,10,21
1,9,11,33
0,12,10,50
0,8,6,36
0,7,5,24
0,2,11,37
0,9,6,36
0,6,9,30
0,8,6,44
0,3,5,20
0,8,3,27
0,3,7,31
0,7,6,30
0,10,6,40
0,7,9,31
0,9,3,37
0,4,8,27
1,8,9,22
0,9,7,29
0,4,4,22
0,4,6,22
0,10,6,30
0,10,5,42
0,6,6,33
1,10,12,39
1,9,8,18
0,4,5,40
1,5,9,20
1,6,11,24
0,8,7,40
0,11,10,40
0,5,8,36
0,9,3,54
1,10,9,31
0,4,8,18
1,9,6,18
1,8,9,22
0,12,6,35
1,11,11,22
1,4,13,19
0,6,8,32
0,6,10,30
0,9,10,35
0,9,7,42
1,7,9,18
1,8,8,18
0,7,5,47
1,7,8,22
0,12,7,31
0,9,8,52
0,10,6,37
1,8,10,26
0,6,3,33
1,9,9,18
0,4,7,32
0,10,7,44
0,6,10,38
1,13,10,30
0,8,5,40
1,5,8,18
1,8,11,23
0,9,3,35
1,9,12,25
1,12,10,29
0,1,5,37
0,3,6,35
0,-0,11,30
1,3,10,18
0,7,5,27
0,3,10,43
0,5,9,38
0,13,2,18
1,8,9,18
0,4,4,38
1,9,9,29
0,8,6,47
1,12,9,22
0,8,10,46
0,10,9,38
0,14,6,34
1,12,14,24
0,6,10,29
0,6,4,20
0,5,4,18
0,6,8,34
1,10,10,19
1,13,11,20
1,7,9,18
1,11,10,36
0,3,9,36
0,9,9,38
0,6,6,31
0,7,7,41
0,10,5,35
0,10,5,28
0,10,9,37
0,8,4,38
0,7,8,32
1,6,13,22
0,6,8,49
0,-0,7,29
0,5,5,45
0,11,7,42
0,7,13,46
0,7,9,33
0,5,7,40
0,7,9,38
0,10,13,45
1,12,10,21
0,9,3,28
0,13,4,25
0,7,5,57
0,7,8,26
0,11,6,46
0,9,8,38
1,11,11,27
0,9,4,42
1,8,11,31
1,10,9,18
0,8,4,28
0,6,9,43
1,12,8,25
0,4,13,34
0,8,3,33
0,8,9,34
1,8,10,28
1,10,9,29
0,6,5,33
1,7,11,29
0,10,5,31
0,7,5,37
1,11,4,18
0,5,8,45
0,4,7,33
0,-0,12,31
1,10,13,26
0,9,6,36
0,10,5,36
1,7,10,20
0,11,7,37
0,5,2,41
0,7,13,47
0,6,6,41
0,6,7,19
0,7,5,37
0,8,6,40
1,10,8,22
0,4,8,18
0,3,4,45
0,8,9,36
0,11,1,20
0,6,4,34
1,10,6,18
1,7,9,19
1,10,10,29
0,8,7,43
0,8,7,24
0,10,7,38
0,7,5,19
1,10,10,18
0,5,8,34
1,5,9,21
0,5,5,34
0,7,7,44
0,10,9,37
0,4,10,28
0,6,7,38
0,7,4,38
0,10,9,38
0,8,8,49
0,7,7,24
0,6,2,23
0,12,8,51
0,5,10,43
1,10,10,35
0,1,9,27
1,6,8,18
1,10,5,18
0,10,12,47
0,8,5,27
0,10,5,35
1,8,11,29
0,5,8,40
1,7,7,20
0,2,6,35
0,8,6,20
0,5,6,31
0,8,9,41
1,13,5,18
1,7,10,19
0,6,4,50
0,-0,9,42
0,7,10,43
0,3,7,41
0,11,9,36
0,5,4,36
0,8,5,44
1,11,8,31
0,5,8,23
1,8,9,18
0,5,6,25
0,5,2,32
0,2,8,29
0,6,3,33
1,11,8,18
0,6,4,28
0,8,10,39
0,7,7,27
0,8,4,36
0,9,5,22
1,6,14,28
1,5,9,18
0,6,8,25
0,7,5,30
1,11,12,35
0,8,8,44
1,3,10,19
0,7,5,28
0,6,5,19
0,14,8,39
1,11,12,18
0,10,8,37
0,10,10,39
0,6,3,18
0,8,6,35
1,8,13,32
1,9,9,18
0,10,9,39
0,8,8,40
0,7,6,50
1,6,12,32
0,11,7,43
0,4,3,33
0,7,7,36
0,7,9,28
0,10,4,25
0,8,12,38
0,6,5,18
0,6,7,43
0,6,4,26
0,7,11,42
0,9,8,28
0,8,7,29
0,11,6,31
0,9,8,32
0,4,7,31
1,10,9,26
0,9,6,38
1,12,11,36
0,5,8,28
0,7,7,32
1,12,12,29
0,9,5,20
0,8,10,35
0,5,8,36
0,8,5,36
0,8,9,29
1,10,13,18
1,9,8,19
0,8,8,49
0,0,3,42
1,8,13,21
0,8,8,27
0,11,6,44
0,2,4,27
0,9,8,40
0,9,11,41
0,10,6,28
0,6,4,30
0,7,6,34
0,11,12,45
0,7,1,27
0,1,9,38
1,10,6,18
0,14,6,42
0,2,10,49
0,4,7,19
0,3,6,29
0,7,8,32
1,7,11,28
0,5,5,22
0,8,6,35
1,12,8,30
0,7,1,43
1,7,11,26
0,9,6,35
1,14,12,27
0,6,8,38
0,10,8,33
1,6,9,18
0,7,5,28
0,14,2,38
0,14,6,38
0,10,8,30
1,9,8,22
0,9,6,39
0,5,5,37
0,11,2,39
0,4,6,43
0,2,6,18
0,6,7,42
0,6,11,33
0,6,7,25
0,5,4,34
0,1,9,27
0,-0,10,18
1,7,7,18
0,9,4,34
0,10,11,39
0,12,7,45
0,9,6,27
0,12,4,40
0,9,3,32
0,11,7,41
0,12,11,44
0,10,6,36
1,6,17,40
1,9,13,33
1,5,12,18
0,10,7,32
0,4,6,31
0,5,3,18
1,5,12,22
0,7,6,38
1,9,14,45
1,11,7,21
0,4,5,41
1,11,12,20
0,8,10,40
1,7,10,18
1,7,8,18
0,4,7,34
0,9,3,31
1,8,8,24
0,13,4,25
1,5,11,18
0,9,8,47
1,10,10,30
0,5,9,35
0,5,8,29
0,2,8,18
0,6,6,32
1,12,7,18
0,10,2,26
0,4,10,26
1,6,9,24
0,5,7,30
1,12,9,35
0,6,8,23
1,8,9,26
1,9,15,35
0,9,9,33
0,4,9,41
0,9,8,29
1,10,14,18
1,9,10,24
1,3,10,20
0,5,3,36
0,7,7,34
1,9,14,30
0,4,6,24
0,9,5,35
1,5,9,19
1,3,11,24
0,9,8,37
0,11,7,48
0,11,5,27
1,9,12,31
0,10,1,19
0,9,4,18
1,10,13,34
1,7,10,22
0,6,6,35
0,7,10,38
1,10,12,19
0,6,4,27
0,12,4,28
0,2,8,27
1,6,10,21
0,2,7,27
0,6,8,37
1,9,9,20
0,5,5,18
0,2,6,35
0,4,3,36
0,7,3,39
0,10,7,39
0,12,5,42
0,10,5,41
0,4,1,18
0,10,4,30
0,13,4,31
0,8,7,26
0,5,10,26
0,9,6,33
0,10,11,40
1,12,9,20
0,9,6,37
0,7,9,38
1,14,12,31
0,7,12,42
1,12,9,30
0,8,2,33
0,6,5,22
1,10,7,20
0,11,3,41
0,6,7,37
0,12,5,37
0,2,9,49
0,7,9,37
0,4,7,24
1,7,7,20
1,3,9,18
0,2,5,25
1,8,9,18
0,7,5,36
0,4,6,28
0,2,7,31
0,5,7,51
0,10,3,28
0,8,1,23
0,5,6,22
0,7,13,39
0,6,10,47
1,11,7,18
0,7,8,37
0,9,4,25
0,10,5,37
0,4,6,21
0,7,9,35
0,10,8,41
1,7,16,38
1,8,11,32
0,7,8,33
0,8,8,28
0,6,4,40
0,5,-0,44
0,6,1,33
0,2,11,25
0,4,5,33
0,4,2,43
0,5,4,28
1,9,7,20
1,10,10,32
0,5,12,40
1,12,10,31
0,8,10,36
0,7,6,26
0,4,8,25
1,5,10,18
1,7,10,22
1,5,8,18
0,8,7,33
0,12,4,22
1,14,12,18
0,10,6,54
1,12,5,23
0,6,9,40
0,7,5,27
0,11,6,37
1,9,6,18
0,4,6,27
0,9,7,41
1,6,11,28
0,4,10,29
1,8,8,18
0,3,12,53
1,8,9,24
0,6,7,24
0,9,7,48
0,7,8,42
1,10,8,28
1,7,11,30
0,7,11,38
0,12,6,44
0,10,9,33
0,10,8,37
0,9,11,41
0,2,7,24
0,7,13,51
0,3,8,45
0,4,7,31
1,5,10,18
0,14,6,34
0,4,3,27
0,6,8,38
0,7,10,30
1,12,9,30
0,3,6,18
1,12,7,19
0,8,5,18
1,11,10,27
1,13,13,36
1,6,7,18
0,8,5,24
1,10,11,37
0,3,4,45
0,4,6,36
0,12,8,35
0,8,4,50
1,13,11,40
1,6,9,22
0,7,4,42
0,7,6,29
0,11,5,42
0,7,7,46
0,12,6,29
0,7,5,26
0,8,3,18
0,6,7,25
0,5,8,31
0,9,4,18
0,8,7,41
0,9,6,24
1,9,13,27
1,12,8,25
1,8,13,27
0,9,6,36
1,17,11,25
1,12,10,27
1,13,8,30
0,9,3,28
0,11,4,46
0,9,8,34
0,8,12,39
1,12,10,26
0,10,9,48
1,6,9,23
0,4,7,18
0,8,4,32
0,6,9,33
0,6,4,33
0,4,5,36
0,5,7,23
0,5,2,22
0,9,6,22
0,8,7,29
0,5,5,43
0,6,4,36
1,8,9,25
1,9,11,33
0,2,9,23
1,5,9,21
0,5,4,26
0,10,6,28
0,8,8,37
0,7,5,30
0,7,10,31
0,8,4,31
0,5,7,21
0,8,9,35
0,4,7,32
0,6,5,21
0,6,7,19
0,6,6,18
0,6,10,65
0,10,8,31
0,8,5,37
0,13,5,31
0,7,7,28
0,6,5,43
0,10,7,33
1,7,8,21
1,8,13,34
0,6,6,47
0,6,8,57
0,7,8,46
0,8,1,37
0,5,4,28
1,5,14,18
1,10,10,31
0,10,10,42
0,4,8,18
0,13,2,21
0,9,8,38
0,12,6,34
1,13,8,27
0,4,10,33
1,8,11,28
0,14,7,50
0,1,6,18
1,7,7,18
0,6,9,34
0,9,6,34
0,2,2,27
0,5,7,53
0,16,4,47
0,9,10,37
0,9,6,44
1,8,9,23
1,13,5,18
0,4,9,27
0,7,7,27
1,9,11,27
0,4,8,39
0,6,8,29
0,7,7,38
0,7,7,52
0,11,8,44
0,3,6,33
0,14,5,44
0,8,8,39
1,9,10,27
0,7,4,18
0,4,6,31
1,3,12,27
0,8,8,33
1,9,12,36
0,7,7,30
0,14,3,53
0,5,8,48
1,8,9,25
0,5,8,24
0,4,5,18
0,4,5,51
0,6,7,38
1,7,7,18
1,13,13,28
0,6,1,43
1,10,8,26
0,10,9,39
0,6,9,39
0,10,5,40
0,7,3,31
1,9,11,26
0,10,5,38
0,7,9,28
0,8,6,35
0,6,7,30
0,7,5,18
1,7,8,18
0,8,4,30
0,9,6,46
0,8,2,40
0,10,5,36
0,9,7,34
0,3,9,49
1,8,7,18
0,5,9,28
0,7,10,44
1,4,13,31
0,3,8,33
0,9,3,40
1,7,9,22
0,7,5,23
0,5,7,36
0,5,11,36
1,13,11,31
1,11,8,20
1,7,9,18
0,5,7,18
1,11,6,25
0,4,2,18
0,2,10,45
0,7,7,44
1,15,12,28
1,10,8,18
0,10,5,46
0,5,1,26
0,9,5,28
0,4,11,32
0,7,9,33
0,5,4,24
0,6,7,34
1,12,9,20
0,9,10,36
1,10,9,30
0,10,6,25
0,8,7,31
0,12,1,24
0,7,7,22
0,9,4,39
0,5,6,18
0,10,6,34
1,4,10,19
0,4,5,50
0,4,8,20
0,8,6,40
0,10,8,35
1,4,9,18
0,13,5,41
0,8,4,32
0,4,4,24
1,9,6,18
1,9,12,24
0,7,5,27
1,10,6,23
0,7,7,41
0,4,7,18
0,7,6,46
0,9,5,34
0,6,5,52
0,8,4,22
0,5,6,21
1,10,12,26
0,8,8,26
0,5,9,35
0,7,4,32
0,6,6,33
0,11,6,28
0,5,11,32
0,2,7,29
0,8,5,41
0,2,8,27
0,1,10,32
0,8,10,43
0,7,11,55
0,10,9,34
0,3,7,18
1,9,6,18
1,11,14,45
1,9,8,27
1,8,10,29
0,12,7,35
0,9,8,29
0,10,6,32
1,11,9,18
0,9,7,44
0,2,8,24
0,6,2,32
0,10,6,25
0,6,8,31
0,5,4,18
0,8,9,52
0,7,11,33
0,9,9,36
1,3,11,21
1,2,10,18
1,13,10,28
0,3,9,34
0,4,8,30
0,9,7,37
1,12,10,26
0,4,6,41
0,5,4,19
1,8,8,23
