lfprt,educ,expr,age
0,6,5,30
0,7,8,26
0,6,9,25
0,9,7,29
0,5,3,18
0,4,5,37
0,8,11,39
0,8,5,18
0,3,5,34
1,12,4,18
0,1,4,50
0,7,6,45
0,7,6,19
0,4,7,18
0,7,8,26
0,12,8,40
1,10,9,18
0,9,1,18
0,8,10,45
0,9,5,20
0,6,7,33
0,6,7,23
0,7,11,34
1,8,8,20
1,8,9,27
0,8,10,41
0,6,8,50
1,15,12,21
1,14,7,31
1,7,11,24
0,7,2,44
0,4,7,19
1,6,13,26
0,5,9,38
1,9,8,24
1,9,12,27
0,3,9,47
0,6,6,18
1,8,10,29
0,9,5,41
1,7,11,24
0,1,12,27
1,11,6,22
0,6,7,50
1,4,14,27
1,12,11,23
0,15,6,35
1,3,12,27
0,7,6,39
0,7,2,43
0,12,8,37
0,11,6,28
0,5,7,44
1,7,8,18
0,6,-0,25
0,10,6,37
0,0,7,46
1,5,13,27
0,5,5,39
0,10,9,40
1,9,10,18
0,7,6,22
0,10,6,25
0,4,7,22
1,8,11,34
0,4,7,27
0,4,4,36
1,11,11,18
1,10,10,24
0,6,8,32
0,11,8,47
0,7,5,23
0,11,5,44
1,8,10,25
0,8,6,25
0,6,4,20
0,12,8,39
0,10,6,25
0,8,13,54
0,10,6,52
0,9,7,30
0,6,6,30
0,4,8,21
1,12,10,20
0,2,5,27
1,7,7,18
1,9,10,31
0,10,6,35
1,10,10,32
0,9,2,18
1,9,9,18
0,5,7,18
0,4,6,43
0,9,11,42
0,7,7,26
0,12,5,38
0,10,6,45
0,6,2,18
0,12,6,28
0,6,7,35
1,16,5,27
0,7,6,18
0,6,6,45
1,2,15,31
0,7,9,29
0,7,6,29
0,4,11,28
0,12,4,32
1,8,12,37
1,8,8,21
0,4,8,28
0,7,11,34
0,5,6,44
0,12,6,30
0,4,8,38
0,6,13,47
1,8,9,28
0,7,6,42
0,14,6,40
0,9,8,30
1,4,11,18
0,8,1,43
0,6,9,30
0,10,8,30
0,4,7,18
0,12,3,25
1,9,13,18
1,12,8,32
0,7,8,35
0,5,6,37
0,9,1,29
0,7,4,18
0,9,7,27
0,9,11,49
0,1,2,23
1,14,12,27
0,2,14,41
0,4,12,36
0,4,8,29
0,5,9,43
0,3,10,35
0,8,5,43
0,7,-0,24
0,2,7,40
0,9,4,25
1,9,13,35
0,7,9,35
0,5,4,27
0,10,12,42
0,1,9,45
0,7,7,27
0,9,8,37
1,8,8,24
1,13,12,25
1,9,10,18
0,6,9,26
1,12,11,29
1,10,6,18
0,11,3,46
1,6,12,19
0,7,5,27
1,10,9,22
0,7,7,47
0,3,6,22
1,6,8,18
0,3,10,38
1,7,14,22
0,8,9,60
0,1,5,18
0,5,5,34
0,7,8,25
1,10,12,22
0,5,9,31
0,6,2,46
1,12,12,31
0,8,4,25
1,10,10,24
1,12,8,29
1,9,14,27
0,10,4,34
0,7,9,53
0,12,5,35
0,4,5,23
0,7,6,30
0,5,3,47
0,7,5,29
0,3,8,43
0,7,6,33
0,6,10,42
1,7,10,29
1,9,10,24
0,8,9,37
0,2,8,40
1,8,11,33
1,7,7,18
0,10,4,38
0,2,6,28
0,4,7,44
0,10,0,28
0,4,6,35
1,11,9,34
1,9,12,29
1,12,8,31
0,9,7,45
0,7,3,53
0,6,8,27
1,11,11,27
0,6,5,18
1,10,7,18
0,7,6,18
0,4,5,53
0,12,1,32
0,9,6,29
1,10,16,28
1,13,6,18
0,3,7,18
0,10,5,27
0,6,8,38
0,3,9,31
1,12,3,18
1,7,8,20
1,7,10,28
0,7,6,38
0,2,10,23
1,10,9,26
0,5,5,47
1,8,8,18
0,4,5,32
0,10,3,33
1,8,8,18
0,5,11,37
0,7,7,30
0,8,7,27
1,9,11,36
0,12,8,56
0,6,9,25
0,1,4,32
0,6,6,18
0,4,7,27
0,7,9,28
0,4,10,30
1,5,14,32
0,5,6,41
0,12,8,46
1,8,6,18
1,12,5,21
1,9,10,28
0,4,2,18
0,8,7,26
1,6,11,18
0,6,11,31
0,10,8,40
0,5,10,29
0,6,5,38
0,6,13,40
0,4,8,24
0,7,7,36
0,7,5,18
0,4,8,32
1,9,10,26
0,8,6,39
0,13,6,39
0,7,5,22
1,10,7,24
1,7,12,26
0,9,6,42
1,7,9,21
0,5,5,36
1,9,6,19
0,6,2,37
0,6,7,37
0,6,11,32
1,10,7,25
0,8,8,31
0,2,8,30
0,9,8,31
1,10,17,19
0,9,7,27
0,7,5,26
0,11,10,38
0,8,8,40
1,11,9,18
1,11,13,25
0,1,7,18
0,4,10,45
1,9,11,31
1,9,11,18
0,3,6,28
0,7,2,46
1,12,13,22
1,15,11,21
0,5,5,31
1,9,12,23
0,10,7,27
1,5,9,20
0,6,8,32
1,8,13,38
0,8,9,36
0,-0,9,44
0,10,6,38
1,11,8,31
0,8,5,18
0,7,4,34
0,6,12,41
0,6,6,32
1,11,13,30
0,6,8,35
0,8,3,32
0,12,9,39
0,10,7,43
0,0,10,32
0,5,4,31
1,13,4,21
0,4,8,20
0,-0,4,29
0,4,8,19
0,8,3,31
0,3,6,18
0,4,9,41
0,8,6,47
0,4,8,27
1,10,10,28
0,5,10,37
0,6,9,29
0,1,5,18
0,5,7,22
0,4,6,27
1,12,7,18
0,9,9,43
0,2,7,22
1,10,9,19
0,4,4,42
1,11,5,21
0,4,2,34
1,9,11,18
0,7,5,44
0,6,7,34
0,3,7,25
0,4,6,18
1,10,10,18
0,5,7,47
0,6,5,38
0,7,4,22
0,4,7,27
0,8,5,32
0,3,9,20
0,8,2,38
0,8,9,30
1,6,10,26
0,11,9,39
0,8,5,18
0,7,10,44
1,9,11,21
0,9,9,43
0,4,9,32
1,11,14,26
1,7,13,21
1,13,9,22
0,11,6,51
0,8,7,39
1,8,6,18
0,10,8,42
0,9,9,49
0,8,7,26
1,9,11,29
0,6,5,46
0,9,5,26
0,7,8,26
1,10,10,23
0,4,3,38
1,16,7,18
0,7,6,26
0,3,8,35
0,3,7,34
0,5,8,36
0,7,7,30
0,4,11,41
1,8,11,19
0,4,5,23
1,8,16,18
0,4,8,22
0,6,11,42
0,5,4,39
0,9,3,41
0,5,8,23
0,10,3,32
1,12,9,21
0,7,3,45
0,10,7,36
0,4,10,39
1,11,6,23
1,8,9,18
0,3,5,39
0,3,6,49
0,8,10,48
0,3,9,33
0,5,10,35
0,5,3,35
0,0,10,37
0,9,6,42
1,7,14,18
1,13,11,18
0,6,11,43
1,8,10,18
0,6,5,25
0,7,8,24
0,11,8,36
0,5,8,23
0,5,13,41
0,7,9,32
1,10,8,26
0,5,5,44
0,10,8,34
0,7,6,18
0,8,8,50
0,7,8,27
0,6,6,37
0,6,3,26
0,7,11,55
0,7,7,24
0,9,11,52
1,4,13,21
0,10,2,19
0,11,3,45
1,10,6,22
0,11,7,36
1,7,13,26
0,5,10,26
0,5,8,31
0,7,4,32
0,7,5,32
0,7,9,35
0,9,4,33
0,8,4,27
0,5,6,29
0,11,12,48
0,0,11,24
1,2,14,23
1,7,11,24
1,10,12,21
0,7,7,30
0,7,6,34
0,8,5,18
1,10,8,28
1,10,10,31
0,5,5,30
0,9,5,31
0,6,0,23
0,10,7,40
1,8,9,28
0,2,11,44
0,7,1,52
0,7,8,33
0,12,9,59
0,6,1,39
1,8,9,25
0,5,4,43
1,5,11,19
0,5,5,35
0,6,6,30
0,7,5,37
0,1,7,34
1,6,12,31
0,9,9,38
0,7,8,30
1,5,13,31
0,7,3,33
1,10,8,18
0,12,5,32
0,6,8,57
1,9,10,26
0,5,9,29
1,10,11,18
