lfprt,educ,expr,age
0,8,8,32
1,9,9,22
0,2,8,25
0,11,8,34
0,8,10,50
1,15,12,40
0,10,4,41
1,10,13,38
1,12,5,18
0,7,6,42
1,11,8,18
0,7,3,27
0,9,5,37
0,8,5,32
0,7,4,35
0,5,5,20
0,8,4,19
0,8,6,30
0,8,6,27
0,8,5,19
0,7,2,22
1,9,13,32
0,10,3,18
1,10,11,18
0,7,11,41
0,6,6,31
0,12,4,55
1,7,12,35
0,6,9,37
0,5,4,23
0,7,8,46
0,8,3,29
1,6,13,18
1,7,9,18
0,4,3,25
1,6,12,33
0,4,2,18
0,8,4,23
1,10,9,26
0,6,10,37
0,5,8,28
1,4,14,18
0,9,6,31
0,8,6,52
1,8,9,27
0,11,4,31
0,3,7,40
1,12,9,20
0,3,6,18
0,11,8,39
0,8,5,25
0,6,11,49
1,9,7,21
1,10,13,29
0,7,5,18
0,10,6,24
1,13,7,32
1,11,9,26
0,12,6,43
0,5,5,31
0,4,3,24
0,2,8,41
0,10,4,18
0,5,10,31
0,5,10,36
0,4,10,37
0,7,9,37
0,6,7,29
0,8,10,40
0,4,7,30
1,7,9,18
1,8,12,29
1,12,9,23
1,11,13,21
0,7,5,27
0,12,3,23
0,10,7,28
0,5,11,44
0,6,12,43
0,7,10,46
0,12,3,24
0,7,2,33
0,11,8,50
0,7,10,36
1,14,6,20
1,12,12,38
0,2,7,40
0,10,4,27
0,6,8,23
0,3,4,34
0,5,6,38
0,11,5,35
1,6,8,18
1,12,10,28
1,8,7,18
1,9,8,18
0,4,4,38
0,4,9,29
0,7,9,32
1,7,10,24
0,7,8,41
0,11,3,22
1,5,11,18
0,9,7,35
0,4,11,35
0,4,9,30
0,8,2,53
1,13,8,31
1,10,13,26
0,1,4,32
0,5,8,26
0,5,9,42
0,4,7,18
1,11,4,19
0,8,7,30
1,3,11,24
1,8,9,28
0,7,6,30
0,4,10,44
0,9,9,38
1,5,10,18
1,7,10,20
0,5,7,27
0,2,8,51
1,6,10,23
0,7,7,25
0,9,5,26
1,9,10,28
0,6,6,18
0,8,6,38
1,6,9,20
0,8,1,41
0,3,11,42
1,9,7,18
0,7,9,43
0,7,6,19
0,10,4,18
0,4,8,27
1,10,6,21
0,4,3,18
0,8,7,36
1,7,13,38
0,6,4,35
0,9,5,26
0,11,5,39
0,9,9,34
1,8,10,23
0,7,7,37
0,2,4,21
0,4,3,18
1,11,12,31
0,7,3,33
0,7,4,18
0,8,5,47
0,8,7,27
0,7,9,39
0,10,6,30
1,6,9,18
0,4,8,18
0,9,6,42
0,12,3,20
0,6,8,54
0,10,8,30
0,7,9,40
0,8,5,27
1,9,9,23
0,6,11,42
1,9,8,22
1,6,12,18
1,6,8,18
0,8,12,40
0,13,3,27
0,8,8,35
0,5,6,35
1,11,9,22
0,7,4,32
0,10,4,38
0,6,6,29
0,6,4,33
0,4,7,29
0,10,6,40
1,9,8,20
0,4,6,40
0,6,5,20
1,9,7,23
0,5,8,31
1,9,11,22
0,2,7,35
0,10,6,39
0,6,8,46
0,6,6,41
0,11,3,38
0,5,5,36
0,4,9,34
0,12,1,32
0,5,8,38
1,9,10,25
1,9,10,32
0,8,9,51
0,9,10,37
0,6,6,34
0,10,7,32
0,10,8,48
1,9,6,18
0,2,11,32
0,6,6,26
0,6,7,21
1,11,10,18
1,11,12,29
0,6,7,29
1,12,11,26
0,8,5,34
0,9,6,25
0,1,7,30
0,6,7,40
0,5,5,19
0,7,3,35
0,9,7,26
1,8,12,28
0,5,11,35
1,13,8,34
1,10,10,34
0,9,7,36
0,11,8,36
0,7,7,40
0,7,8,28
0,12,5,37
0,11,9,47
0,3,3,23
0,14,4,32
0,9,9,35
0,6,7,49
1,7,7,18
0,6,3,44
0,6,5,32
1,11,11,24
1,13,7,23
0,11,1,24
1,9,7,19
1,10,11,27
1,5,11,24
0,12,8,46
0,12,7,42
0,4,5,31
0,5,10,33
0,12,4,35
0,7,3,41
0,7,6,39
0,1,10,18
0,8,5,18
0,6,8,25
0,6,5,39
0,3,13,41
1,9,9,23
0,16,4,34
1,6,11,28
0,7,3,34
0,9,3,43
0,5,9,26
0,9,6,51
0,8,4,25
1,6,11,26
0,7,4,38
