lfprt,educ,expr,age
0,6,9,25
1,10,10,34
0,8,8,28
1,9,16,35
1,8,11,34
1,8,13,34
0,10,4,18
0,10,3,18
0,6,1,41
0,5,5,33
0,4,10,27
0,3,6,50
0,5,8,37
1,13,12,47
0,9,9,33
0,6,10,30
1,13,12,31
0,1,8,19
0,2,6,38
0,6,7,31
0,6,3,31
0,5,7,50
0,8,14,45
0,5,5,36
0,10,4,32
0,9,12,47
0,5,4,25
1,10,12,34
1,6,13,19
0,4,8,44
0,5,4,43
0,8,6,25
1,5,9,22
0,9,8,36
0,9,9,40
0,6,8,26
0,3,7,18
1,9,10,32
1,6,13,26
1,10,8,24
0,4,7,23
0,6,7,36
0,11,3,38
0,7,7,25
1,9,9,18
0,5,9,23
0,11,5,35
0,6,6,24
0,8,5,42
0,5,5,30
0,7,5,37
0,4,6,30
0,8,8,35
1,12,8,18
0,6,10,41
1,14,7,31
0,2,7,37
1,10,13,20
0,8,9,38
0,4,9,39
1,5,11,21
0,8,5,28
1,5,12,30
0,9,5,27
0,5,7,45
0,7,8,32
0,7,10,38
0,6,8,26
0,13,8,47
0,0,11,34
0,5,9,31
1,10,10,31
0,7,6,33
1,11,8,18
0,4,11,37
1,10,9,21
1,14,6,31
0,9,7,37
0,10,3,25
1,9,10,29
1,8,10,20
0,12,6,32
1,10,12,41
0,12,8,38
1,8,11,25
0,7,9,30
0,7,5,27
1,6,10,23
1,12,10,34
0,7,7,43
1,6,11,30
1,9,8,22
0,5,3,34
0,6,3,35
0,6,8,37
0,10,3,23
0,7,9,31
1,7,13,20
0,-0,1,41
1,11,10,19
0,11,5,25
0,5,4,24
0,8,9,31
0,11,7,38
1,8,9,21
0,12,10,44
0,3,6,18
0,6,6,33
0,10,7,34
0,11,7,33
0,13,5,32
0,10,6,32
0,8,6,33
1,8,11,30
1,11,11,24
0,10,10,39
0,8,6,23
0,9,10,39
0,7,11,34
0,2,9,40
0,12,4,22
0,3,7,38
0,3,8,18
1,11,10,27
0,11,11,42
0,8,7,49
0,10,7,28
0,8,4,28
1,10,11,35
0,5,8,21
1,7,8,18
0,8,9,37
0,9,1,25
1,5,13,18
0,10,4,30
0,11,4,33
1,8,9,21
1,9,8,19
0,7,8,38
0,7,7,40
0,8,5,21
0,5,7,42
0,6,9,29
0,6,7,43
0,8,9,38
0,7,3,39
1,8,12,33
1,8,11,18
0,7,7,36
0,9,11,42
0,8,8,32
1,10,13,28
0,9,10,53
0,9,6,31
0,11,3,27
0,14,6,35
1,12,9,23
0,5,8,34
1,11,10,21
0,12,5,31
0,8,11,43
0,6,9,41
1,5,11,25
0,4,7,27
0,12,5,34
0,2,0,33
0,9,5,22
0,8,8,28
0,12,2,27
1,12,12,26
0,10,5,29
0,9,5,30
0,6,8,24
0,-0,7,20
0,9,4,29
0,7,8,44
0,5,4,25
0,5,4,26
1,9,11,22
0,6,7,27
0,8,11,35
0,6,-0,29
0,3,7,36
0,11,8,45
0,6,6,34
0,6,8,40
0,4,9,45
1,8,11,28
0,3,6,21
0,6,8,45
0,4,8,41
0,7,8,39
0,10,11,44
0,7,6,18
0,6,3,18
0,6,12,36
1,7,7,18
0,7,12,46
0,6,11,40
0,7,5,44
1,8,8,18
1,10,12,28
0,13,8,41
0,7,9,28
0,4,9,30
1,10,12,18
1,8,13,23
0,10,4,38
0,5,11,35
0,2,7,27
1,8,12,34
0,10,7,35
1,11,8,30
1,12,10,28
0,7,6,18
0,6,1,18
0,15,3,30
0,10,9,38
0,6,6,18
1,4,11,18
0,7,7,24
0,7,6,22
0,5,3,44
0,10,3,22
0,11,6,46
0,12,8,50
0,4,13,46
0,7,7,47
1,8,11,18
1,6,12,18
1,8,7,22
0,3,2,20
0,3,9,31
0,9,1,29
0,5,9,30
0,4,9,35
1,10,12,18
1,11,10,24
0,6,9,36
0,8,6,40
1,15,9,40
0,5,9,38
0,7,6,47
0,8,10,46
0,6,7,21
0,9,5,29
0,4,4,24
0,6,6,18
0,8,5,21
0,1,5,23
1,9,13,23
0,7,9,37
0,3,8,40
0,5,11,49
0,4,11,44
0,9,8,38
0,9,7,44
1,10,10,19
0,8,2,25
1,8,11,33
1,11,5,20
0,5,7,40
0,11,2,24
0,6,4,39
0,9,5,28
0,5,7,40
0,4,5,27
0,9,9,33
0,6,5,34
0,6,12,39
0,8,12,41
0,10,4,28
0,2,6,33
1,7,12,35
0,1,7,33
1,14,7,33
0,6,8,29
0,7,2,24
1,12,10,33
0,5,9,27
0,12,8,34
0,8,5,50
0,8,4,37
0,9,5,43
0,5,11,47
1,12,8,25
0,5,11,36
1,6,13,31
0,12,8,44
0,3,4,44
0,7,7,30
1,10,11,31
0,1,7,18
0,5,8,21
0,7,6,24
0,7,3,25
0,5,10,35
1,13,8,27
1,7,8,23
1,8,11,28
0,9,9,32
0,10,7,31
0,10,5,36
0,8,5,30
0,11,5,31
0,9,9,43
1,6,9,21
0,6,5,41
0,5,7,56
1,13,9,24
0,7,6,58
0,7,10,40
1,6,9,18
1,8,7,18
0,9,5,26
1,14,12,18
0,6,11,41
1,6,8,21
0,10,6,45
0,5,8,46
0,9,3,23
0,6,5,28
1,9,5,18
1,16,11,36
0,6,7,34
1,8,12,26
1,10,7,21
0,8,4,39
0,3,10,35
0,3,12,42
1,8,9,26
0,5,8,34
0,7,7,42
0,7,6,23
1,14,7,28
0,16,3,28
0,5,9,40
0,1,6,29
0,11,2,18
0,1,7,23
0,5,9,37
0,8,12,41
0,2,10,24
1,11,10,30
0,4,6,25
0,8,7,35
0,9,13,47
0,-0,6,43
0,4,8,35
0,3,7,21
0,7,7,22
1,7,12,25
1,4,10,18
0,7,8,26
0,2,5,40
0,6,2,18
0,9,5,37
0,10,5,23
0,6,7,27
1,11,8,25
1,6,7,18
0,9,6,34
0,8,5,26
1,7,10,18
1,9,13,34
0,8,2,38
0,10,8,52
1,13,14,24
1,2,13,26
1,12,11,32
0,7,5,27
0,8,10,32
0,5,9,34
0,6,5,32
0,9,7,53
1,6,8,20
0,7,6,30
0,8,10,32
1,1,12,23
0,11,8,52
1,9,9,28
0,4,5,23
0,0,7,18
1,9,14,35
0,4,7,33
0,6,8,26
0,6,7,40
0,2,4,42
0,7,5,36
1,7,10,23
0,9,6,26
0,6,8,27
0,6,10,44
0,6,8,44
0,5,6,43
0,8,3,46
1,7,9,20
1,5,12,30
1,14,4,18
0,8,9,45
0,6,3,29
0,8,8,31
1,12,12,38
0,4,7,24
0,2,10,29
1,10,10,31
0,5,5,32
0,10,8,30
0,3,7,33
0,6,8,30
0,10,4,32
1,5,15,37
0,6,8,29
0,6,5,19
0,10,3,32
0,6,5,32
1,5,13,20
0,6,6,27
0,8,1,40
1,7,8,22
1,10,9,29
0,6,9,25
1,8,11,18
0,6,3,18
0,10,6,30
0,10,7,29
0,11,4,27
0,6,5,42
0,6,7,38
1,14,13,44
0,5,3,41
0,3,5,40
0,6,9,26
1,10,9,29
1,3,12,18
0,8,3,32
0,6,4,23
0,11,7,33
0,5,10,32
0,3,7,51
1,10,12,40
1,13,6,28
0,6,7,19
1,5,8,18
1,12,12,33
0,3,3,41
0,11,7,30
0,4,6,21
1,15,5,18
0,3,6,20
0,8,7,33
0,7,8,29
0,6,5,28
0,7,8,50
0,10,5,39
0,6,3,39
1,10,11,25
0,11,7,47
0,8,8,48
0,8,6,32
0,5,1,35
1,9,10,24
0,4,2,30
0,11,9,38
0,4,7,31
0,5,8,32
0,10,9,46
0,7,6,24
0,7,5,24
0,8,8,46
0,8,7,31
0,4,4,28
1,12,8,22
0,3,13,41
