lfprt,educ,expr,age
0,10,7,36
0,7,6,37
0,5,3,31
0,1,8,38
1,13,3,18
0,11,9,43
1,7,9,25
0,8,9,29
0,4,6,21
0,5,3,34
0,8,8,36
0,11,7,32
0,8,9,37
1,13,11,22
1,9,10,21
1,5,11,23
0,5,8,32
1,9,10,18
0,3,12,44
0,8,4,18
1,5,12,30
0,13,8,41
1,8,9,18
1,8,8,18
0,2,9,20
0,5,4,28
0,5,8,44
0,10,4,40
0,11,4,41
1,7,11,18
0,8,3,29
0,7,5,27
0,7,0,35
0,6,9,51
0,4,8,34
0,8,8,32
0,9,8,37
1,10,8,24
0,9,7,32
1,10,12,21
0,6,1,34
0,6,10,31
1,7,8,20
1,8,11,19
0,8,5,18
0,3,8,18
0,5,2,29
0,7,5,31
0,4,4,18
0,3,5,37
1,7,10,26
0,9,10,51
0,9,8,37
0,3,1,28
1,7,10,22
0,7,6,30
0,4,4,48
1,9,7,21
0,12,4,22
0,8,5,18
1,10,8,18
1,12,12,22
0,6,5,46
0,13,3,27
0,5,1,33
0,8,-0,62
0,4,8,18
0,5,2,28
0,7,10,51
0,9,5,33
0,12,8,37
0,6,0,29
1,12,9,26
0,6,10,35
0,6,5,20
0,9,2,20
1,12,10,18
0,8,6,43
0,4,5,45
0,8,6,37
0,12,5,36
0,8,10,34
0,11,4,28
0,8,8,31
0,3,5,26
1,10,7,18
0,7,10,40
0,3,9,39
0,12,4,25
0,9,8,29
1,8,12,31
0,9,5,25
0,12,9,37
0,11,2,18
1,7,13,36
0,6,10,44
1,4,11,26
1,10,13,20
1,11,7,24
0,10,5,25
0,6,9,38
0,5,7,25
0,8,10,42
0,9,4,21
0,10,3,33
0,13,-0,18
1,11,9,31
0,4,9,40
1,4,14,20
1,9,11,36
0,10,5,34
0,4,7,30
0,4,6,31
0,3,5,41
0,2,5,23
0,7,5,34
1,8,8,18
0,6,0,23
0,3,8,24
0,9,2,26
1,8,8,23
0,4,10,39
0,4,8,30
0,2,10,26
0,11,6,28
0,11,7,31
1,7,12,18
0,9,7,33
0,8,7,33
0,8,5,31
0,8,7,27
0,11,5,29
1,6,12,18
0,6,8,30
1,9,7,24
0,6,3,23
1,8,9,27
1,10,11,28
0,8,8,34
1,9,9,20
0,11,4,34
0,11,10,38
0,1,5,28
1,7,12,18
1,8,13,31
0,5,8,23
0,6,5,35
0,4,7,27
1,3,10,18
0,7,5,21
0,3,5,23
1,12,8,22
0,5,9,34
0,3,8,28
0,10,2,47
0,2,1,48
0,5,6,29
0,7,6,34
0,11,6,33
0,9,5,23
0,8,4,30
0,9,7,35
1,10,11,18
0,9,8,31
0,10,7,43
0,9,4,20
0,6,5,26
0,3,-0,40
0,0,9,37
0,7,6,18
0,10,7,43
0,5,10,35
0,7,6,30
0,10,4,18
0,7,10,44
0,-0,7,54
0,3,8,22
0,8,8,44
0,3,7,20
0,9,3,21
0,6,8,27
0,10,2,18
0,2,12,35
1,8,11,32
0,7,4,37
0,7,5,22
0,8,9,41
1,8,9,28
0,4,8,18
0,4,4,18
0,5,8,36
0,6,8,22
0,12,8,36
1,10,9,27
0,10,7,31
0,7,2,40
0,8,8,37
0,5,5,36
0,10,12,48
0,13,-0,21
0,9,7,29
1,9,8,19
0,4,-0,30
0,10,6,28
0,5,8,39
0,8,5,22
1,8,8,20
0,9,7,36
1,9,14,18
0,8,3,48
0,8,9,33
0,12,4,24
0,4,11,38
0,8,4,43
1,7,9,18
0,4,5,31
1,5,11,25
1,16,7,26
0,3,11,40
0,9,6,22
0,7,4,47
0,11,7,32
1,13,9,22
0,9,4,36
0,7,0,24
1,10,8,18
1,14,10,24
1,8,9,27
0,8,9,35
0,4,7,18
0,9,10,42
0,4,1,54
0,12,2,32
0,8,3,30
0,6,3,42
0,10,8,46
0,-0,10,18
0,4,2,40
1,9,10,20
1,6,15,18
1,12,9,35
0,7,5,22
1,8,10,31
1,8,10,25
0,7,10,31
1,13,16,30
1,7,13,37
0,3,3,18
0,5,10,39
1,7,13,33
1,9,5,18
0,5,6,40
0,7,10,36
0,7,9,46
0,5,12,41
1,12,13,28
1,8,6,18
0,4,8,36
0,7,6,19
1,10,9,32
1,4,13,24
1,12,12,36
1,8,10,28
0,6,5,23
0,2,6,38
0,7,6,18
0,0,11,19
0,5,8,49
0,4,10,35
1,11,6,18
0,13,5,34
0,2,12,37
0,6,4,30
0,3,9,56
1,8,8,18
1,5,11,26
0,3,7,36
0,11,12,58
0,5,2,48
0,5,5,36
0,7,6,20
0,11,5,29
0,9,4,32
0,6,8,28
1,8,10,27
0,4,11,36
0,10,2,45
0,3,9,46
1,8,11,30
0,4,12,33
1,11,7,20
1,11,8,18
1,6,11,24
1,8,12,27
0,1,1,22
1,8,11,20
0,7,10,30
0,2,9,49
0,7,5,45
1,8,16,28
0,4,7,18
0,3,12,35
1,10,15,18
0,11,7,35
1,7,14,33
1,9,13,21
1,12,7,23
0,9,11,42
0,8,3,31
0,3,10,35
0,7,7,35
0,10,5,28
0,8,6,24
1,9,11,19
0,7,6,37
0,9,5,36
0,9,6,36
0,6,10,35
0,8,4,39
0,7,9,42
1,8,7,22
0,14,6,45
0,5,1,39
0,9,7,45
0,6,5,43
0,9,2,31
0,10,8,36
0,7,-0,38
1,12,10,32
1,7,8,21
0,7,4,24
1,9,10,25
0,8,5,37
1,16,6,33
1,11,8,18
0,12,4,22
0,3,4,18
0,6,4,38
1,4,11,20
0,16,5,44
0,1,10,34
0,6,9,38
1,12,4,18
0,3,10,28
0,5,6,34
1,10,9,31
0,8,9,38
1,11,7,18
0,11,5,26
0,10,12,50
0,8,7,34
1,9,7,18
0,5,5,18
0,4,6,18
0,3,8,23
0,9,2,19
0,7,3,46
0,8,7,37
0,13,5,29
1,12,8,32
0,9,-0,38
1,6,7,18
0,3,6,23
0,10,7,36
1,13,8,24
0,5,7,23
1,8,9,21
0,10,6,33
0,8,9,34
0,9,9,36
0,4,10,26
1,12,14,32
0,5,7,23
0,2,13,31
0,2,8,18
1,13,8,25
0,2,10,41
1,11,5,22
0,11,3,42
0,6,7,42
0,4,4,39
0,13,6,35
0,11,2,37
0,7,4,39
0,9,8,34
0,5,4,28
1,7,9,21
0,7,5,18
0,6,9,29
0,7,6,24
0,8,6,24
0,8,5,22
0,7,8,46
0,5,7,50
0,7,6,24
0,8,5,21
0,8,7,29
0,9,10,52
0,10,8,31
1,7,9,21
0,6,7,30
0,7,10,45
0,5,7,32
0,8,9,50
0,5,6,22
1,6,12,18
0,12,7,33
0,7,8,27
0,8,5,25
0,6,9,26
1,13,9,36
1,10,10,22
0,4,6,31
0,4,8,23
1,9,7,22
0,7,6,31
0,13,5,37
0,2,11,30
0,10,3,37
0,6,4,47
0,8,9,40
0,7,9,35
0,4,11,54
1,4,14,30
0,4,8,33
0,8,8,26
0,5,7,46
0,4,7,31
0,7,5,27
0,1,9,32
0,4,6,19
0,5,6,30
0,3,9,40
0,12,6,33
0,10,10,42
0,4,1,34
0,12,3,22
0,8,5,35
0,6,9,43
0,7,6,23
0,5,3,37
0,9,1,46
0,8,7,28
0,10,3,18
1,10,9,29
0,5,11,39
0,9,6,44
1,1,11,20
1,6,12,19
0,7,5,22
0,3,7,24
0,6,4,28
1,6,7,18
0,5,7,20
0,11,2,46
0,8,3,23
0,8,14,52
1,11,9,26
0,10,3,46
0,4,9,47
0,4,8,19
0,3,5,38
0,-0,5,39
1,10,9,26
0,1,4,28
0,10,10,45
1,15,13,29
1,9,6,18
1,10,10,21
0,7,8,29
0,9,6,25
1,10,11,25
0,7,8,34
1,5,10,18
0,1,7,24
0,10,7,37
0,6,6,30
0,6,6,31
0,6,4,46
0,11,1,31
0,4,6,53
0,7,7,40
0,4,5,37
1,7,9,21
1,9,10,18
0,8,3,47
0,11,6,30
1,6,13,18
0,8,5,25
0,9,6,46
0,6,8,28
0,6,4,42
0,9,5,24
0,8,7,36
0,8,6,29
1,8,8,20
0,7,6,37
0,13,7,33
0,7,2,43
1,9,10,21
0,11,2,36
0,5,8,39
0,3,5,23
1,8,7,21
1,8,11,28
0,7,9,32
0,5,7,40
0,6,2,25
0,10,3,31
0,10,5,22
0,9,10,37
0,6,3,45
0,10,6,35
0,7,12,54
1,8,9,25
0,8,8,47
1,8,8,18
0,3,4,24
1,7,10,23
1,10,6,20
0,7,6,19
0,7,5,18
0,6,5,37
0,7,10,40
0,11,9,45
0,5,10,33
0,8,5,40
0,1,7,40
0,13,5,36
1,5,8,18
0,6,4,41
0,11,8,39
1,10,6,23
0,8,4,38
0,7,1,44
1,7,14,18
0,11,6,26
0,8,7,24
0,4,11,34
0,8,10,34
1,8,11,25
0,8,8,37
1,7,9,21
0,8,9,33
1,7,8,18
0,9,7,39
0,9,6,23
1,7,15,33
0,7,9,37
0,5,6,41
0,9,5,48
0,6,8,33
0,3,4,28
1,5,9,20
0,10,2,28
0,8,4,21
1,17,6,22
0,7,12,42
0,5,7,18
1,9,8,18
0,7,5,42
1,9,9,24
1,11,12,36
1,10,12,18
0,6,9,38
0,5,8,53
0,6,7,20
0,4,10,30
0,10,6,34
0,10,2,21
0,6,6,42
1,9,10,27
0,6,10,33
1,10,6,20
0,6,9,39
0,5,10,28
0,8,8,31
0,10,5,23
0,10,5,35
0,6,7,36
0,12,7,38
1,8,12,36
1,6,14,21
0,10,7,36
0,6,6,42
0,2,4,33
0,4,8,26
1,8,7,19
0,8,5,37
0,14,3,33
0,6,6,22
0,6,1,35
0,5,9,23
1,5,9,18
0,6,8,24
0,9,9,38
0,7,9,36
0,4,1,34
1,10,6,18
0,14,3,40
1,9,12,27
0,8,7,37
0,11,5,25
0,3,9,27
0,7,9,37
0,4,10,56
0,7,10,41
0,9,9,34
0,4,6,33
0,7,7,32
0,7,3,31
0,5,7,26
0,4,7,18
0,7,11,47
0,6,6,40
0,7,5,21
0,4,4,24
0,8,10,37
0,8,8,29
1,12,11,33
0,5,8,26
0,1,9,44
0,2,9,55
0,9,3,55
1,8,8,25
0,8,8,42
0,9,8,28
0,8,7,34
0,10,7,39
0,6,3,31
0,6,7,22
0,4,7,37
1,10,11,36
0,9,6,31
1,13,5,26
0,5,5,38
0,9,8,42
0,9,4,41
1,8,13,38
0,3,6,33
0,8,9,65
1,12,13,35
0,6,7,34
1,8,10,31
0,7,9,31
0,11,9,40
0,5,7,18
1,6,10,18
0,-0,9,36
0,8,1,27
0,12,6,34
1,10,14,26
0,7,9,41
0,7,5,23
0,6,5,32
1,9,10,28
1,12,7,26
0,8,9,36
1,7,9,26
1,8,8,18
0,6,5,22
0,5,7,40
1,12,11,19
1,11,9,26
0,13,8,40
1,9,12,22
1,10,13,24
1,11,13,44
0,12,2,34
1,7,11,22
1,13,10,18
1,12,5,24
0,6,4,45
0,10,5,37
0,7,7,31
1,10,9,20
0,1,10,18
1,11,13,29
0,6,5,32
1,7,10,18
0,2,12,43
0,13,8,41
0,3,6,49
0,10,9,34
0,3,9,27
0,6,6,20
0,6,7,30
0,7,12,48
0,5,6,36
0,7,6,45
0,6,5,37
0,6,5,39
0,5,9,28
0,7,7,26
0,7,8,28
0,6,11,45
1,13,13,31
1,11,11,21
0,5,9,28
1,6,13,27
1,9,9,29
1,6,14,33
0,2,7,30
0,5,9,34
1,10,10,18
1,9,7,18
0,6,5,33
1,8,11,23
1,13,9,27
0,9,7,27
0,9,5,31
1,7,8,23
0,11,2,43
0,3,7,22
0,5,3,30
1,16,1,18
1,13,11,27
0,5,8,25
0,12,4,30
0,6,9,30
0,6,7,29
0,7,8,41
0,10,10,47
1,9,5,18
0,10,8,32
0,5,8,38
1,10,5,18
0,4,6,19
1,10,11,31
0,10,7,41
0,7,7,26
1,8,11,22
0,13,8,36
0,11,5,31
1,12,8,20
0,6,12,40
0,5,7,22
0,8,6,26
0,8,6,45
0,8,10,40
0,5,2,26
0,5,11,29
1,11,10,18
0,11,8,42
0,9,7,44
0,9,7,47
0,2,5,38
1,7,14,37
0,9,6,27
1,8,8,18
1,10,7,20
0,10,5,31
0,7,8,31
0,10,5,34
0,5,9,28
1,12,13,32
0,6,5,34
0,12,2,50
0,2,4,21
0,8,4,18
1,8,6,19
0,10,8,40
0,5,10,45
0,8,5,24
1,15,10,38
0,7,3,38
0,6,9,38
0,4,1,21
0,8,6,33
0,8,8,33
0,6,4,35
0,7,4,47
0,9,2,35
0,10,6,32
0,6,3,40
0,8,6,30
1,13,6,18
0,4,11,28
0,2,14,32
0,10,6,35
0,3,9,35
0,9,4,24
0,5,2,22
0,7,9,37
0,7,0,18
1,9,9,18
0,8,8,35
1,11,9,33
0,4,8,26
0,8,3,28
0,8,9,29
0,8,5,36
0,4,2,40
1,10,8,18
0,5,6,18
0,5,5,34
0,7,4,27
0,7,7,29
0,10,2,30
0,9,5,39
1,12,5,18
0,8,7,29
0,8,9,43
0,7,9,36
0,6,6,50
0,4,6,45
1,9,10,18
1,8,10,24
0,3,6,30
0,9,4,29
0,5,4,24
1,6,9,18
0,6,7,20
0,9,10,41
0,7,9,36
0,5,7,22
0,4,10,25
0,8,6,41
0,5,8,42
0,5,6,46
0,6,6,29
0,5,7,18
0,8,10,44
1,11,9,27
0,4,6,22
1,8,12,28
0,4,8,26
0,5,6,25
0,16,6,51
1,7,14,18
1,18,9,20
0,10,5,27
1,7,13,18
1,11,8,27
0,4,7,26
1,10,8,20
0,6,10,39
1,11,11,34
0,6,8,37
1,10,11,38
1,6,8,18
0,6,6,38
0,3,4,19
1,19,6,34
0,9,6,64
0,11,9,42
0,6,8,27
1,5,10,25
0,5,7,30
0,8,9,42
1,16,8,30
0,6,8,55
1,2,10,18
0,6,9,27
1,5,13,18
1,8,6,18
1,9,7,19
0,17,1,24
0,6,5,29
1,9,14,41
0,3,10,40
1,4,13,27
0,9,5,42
0,6,5,37
0,9,6,32
1,7,15,37
1,9,13,27
0,7,6,34
0,5,5,29
0,8,10,37
0,7,6,20
0,11,6,39
