lfprt,educ,expr,age
0,1,11,41
1,11,11,33
0,6,8,34
1,9,12,39
1,12,4,18
0,3,9,25
0,5,8,44
1,3,11,18
0,9,5,28
0,6,8,31
0,2,10,36
0,8,7,33
0,8,7,48
0,8,8,31
0,13,5,40
0,5,5,24
0,7,8,48
0,7,7,35
1,9,6,20
0,9,3,33
1,10,14,28
1,13,8,33
0,7,6,28
0,7,5,18
0,10,9,34
0,10,8,35
1,5,8,18
0,3,5,41
0,5,5,32
0,12,7,37
0,10,8,42
0,5,7,40
0,4,8,26
0,3,8,21
0,5,3,34
0,5,9,34
1,11,6,24
1,11,12,18
0,6,7,44
0,5,7,31
0,8,5,30
1,8,12,33
0,4,5,28
1,10,10,28
0,4,6,33
0,12,6,43
0,10,12,42
1,5,11,26
1,6,8,18
0,5,7,28
0,2,12,28
1,12,5,22
1,12,12,20
0,6,4,34
0,7,2,18
0,14,5,42
1,7,11,24
0,6,10,30
0,5,6,22
0,6,8,32
1,10,8,28
1,4,11,23
0,4,7,18
1,9,8,18
0,11,5,23
1,7,8,22
1,11,5,18
1,5,12,28
1,11,9,28
0,8,6,37
0,4,6,38
0,6,10,36
1,4,11,23
0,6,6,41
0,9,8,42
1,10,9,27
1,6,10,18
0,11,10,38
1,10,8,26
1,9,7,18
0,6,7,25
0,8,6,45
0,7,9,27
0,6,11,33
1,7,11,18
0,8,1,26
1,13,6,25
1,12,12,18
0,5,9,38
1,4,11,23
0,9,3,18
0,10,5,26
0,8,7,37
0,8,3,25
0,7,6,36
1,11,9,34
0,2,9,37
0,3,3,18
0,12,10,41
0,8,7,33
1,8,7,19
0,6,4,34
0,8,5,23
0,4,6,32
0,6,7,38
0,5,7,33
0,8,7,45
0,6,4,19
0,5,7,33
0,3,5,30
1,14,7,32
0,10,8,42
0,9,9,32
1,9,9,24
0,8,8,33
0,8,2,28
0,5,8,24
0,3,9,40
0,9,5,22
1,9,13,39
0,7,10,36
0,5,4,37
0,5,6,37
1,9,7,18
1,7,8,18
0,10,6,43
1,12,5,23
0,5,6,23
1,9,8,26
1,10,6,18
0,7,3,18
0,9,11,39
1,13,10,18
0,8,4,21
0,8,6,25
1,19,12,47
0,2,7,29
0,5,8,42
0,6,7,25
0,11,7,43
0,6,7,44
1,8,11,34
1,11,13,18
1,9,12,31
0,7,6,24
1,12,11,33
0,5,11,43
1,7,9,19
0,9,11,42
0,7,4,28
0,7,3,32
0,10,11,45
0,7,6,19
1,7,8,18
0,10,5,38
1,7,10,26
1,12,13,48
1,8,8,25
0,10,5,38
1,10,11,32
0,7,9,31
0,8,5,23
0,9,7,32
0,7,4,42
0,4,9,24
1,8,15,39
0,4,1,41
0,5,7,40
0,6,7,22
0,8,12,45
0,7,5,43
0,6,3,44
1,10,12,26
0,5,6,44
0,10,6,31
1,10,8,29
0,7,8,32
0,5,4,23
1,9,9,28
0,14,7,36
0,8,6,36
0,3,6,24
1,3,9,18
0,6,10,38
1,8,11,18
0,1,7,24
0,3,11,33
1,11,10,19
0,14,10,44
1,10,8,20
0,7,7,43
1,6,10,19
0,6,13,49
1,9,9,27
0,5,6,55
1,8,13,28
0,10,4,25
0,8,8,26
0,8,7,38
0,3,4,40
0,11,6,31
0,12,5,28
0,11,6,35
0,9,4,35
0,10,4,25
1,13,6,18
0,2,7,25
0,10,8,33
0,4,7,41
1,7,12,31
0,7,6,43
1,8,9,18
0,3,2,21
0,5,6,19
0,3,1,44
0,10,4,35
0,1,6,25
0,7,6,46
0,9,7,30
0,5,3,31
0,11,5,31
1,7,11,25
0,6,6,25
0,6,7,22
1,11,9,18
1,11,11,33
0,3,5,36
0,9,1,35
0,10,5,25
0,11,10,40
0,9,8,31
1,8,11,32
1,9,9,26
0,6,9,37
1,9,5,18
0,3,8,36
0,8,6,33
0,9,7,37
0,6,6,54
0,5,7,30
0,9,8,30
1,11,10,28
0,9,6,26
0,5,7,18
1,12,9,18
0,7,10,30
0,6,10,35
1,8,8,19
0,12,5,39
0,8,4,31
1,16,7,35
0,6,9,34
0,8,12,40
0,5,7,34
0,4,7,31
0,8,5,33
1,10,11,25
0,1,8,40
1,5,10,25
0,6,11,40
1,12,7,18
0,6,6,30
0,6,5,27
0,7,5,41
0,3,5,18
0,8,6,23
1,10,8,29
0,6,8,27
0,5,11,34
0,6,6,43
1,10,8,29
0,1,9,48
0,6,4,20
0,9,8,43
1,7,13,34
1,9,6,18
0,4,5,26
0,7,7,34
0,8,4,34
0,-0,10,32
1,13,7,25
0,8,9,41
0,5,4,33
0,13,6,30
1,8,9,27
0,7,9,42
1,10,6,22
0,5,13,52
0,12,11,44
1,13,9,36
1,7,10,25
0,12,6,32
0,8,11,45
0,6,7,22
0,7,8,25
0,11,7,41
0,12,5,31
0,12,5,44
0,2,8,21
0,11,7,38
0,9,8,28
1,9,9,19
0,6,6,18
0,3,3,29
0,8,7,24
0,8,7,40
1,13,10,19
0,9,-0,39
1,8,7,18
1,6,9,18
0,9,4,18
0,6,9,37
0,11,5,24
0,4,12,43
1,7,7,18
0,10,6,42
1,7,13,24
1,6,8,21
0,6,7,32
0,7,5,45
0,3,14,34
1,12,7,28
0,10,4,48
0,10,2,28
0,6,8,24
1,5,10,21
1,7,9,18
0,11,10,40
0,8,7,53
1,9,6,18
1,9,11,30
0,5,2,36
0,4,6,27
0,5,9,25
0,6,11,36
0,9,6,32
0,4,7,42
1,7,11,31
1,15,9,27
0,4,6,45
0,9,3,36
0,7,1,18
0,6,6,38
0,9,5,34
0,7,5,36
0,6,3,39
1,8,9,18
0,7,10,49
0,7,7,24
0,12,5,26
1,8,13,36
0,7,3,22
0,0,3,19
1,12,8,26
1,8,12,33
0,9,2,42
1,9,9,28
0,12,5,33
1,10,12,31
0,10,6,32
1,9,8,18
1,11,7,18
1,9,14,38
0,10,8,39
0,6,5,39
1,10,7,18
1,12,15,40
0,3,5,22
0,7,8,33
0,3,6,26
0,3,1,18
0,3,3,45
0,10,8,35
1,4,10,18
1,9,7,18
0,10,0,34
0,4,3,32
0,6,8,28
0,10,10,44
0,9,10,42
0,7,5,27
0,5,5,31
0,6,9,33
0,7,5,40
1,9,10,28
0,8,7,32
0,11,5,37
0,11,5,24
0,6,12,36
0,5,7,25
0,5,4,32
1,10,9,31
1,9,9,28
0,-0,9,29
1,7,13,34
1,7,10,28
1,8,9,26
0,6,2,18
1,8,14,26
0,8,9,29
0,7,6,34
1,12,6,25
0,6,6,31
0,9,8,29
0,10,13,48
0,0,8,44
0,7,8,28
0,4,10,30
0,7,5,37
0,5,8,32
0,10,5,33
0,4,6,27
0,3,4,30
1,11,10,26
0,7,5,27
0,12,5,30
0,10,4,22
0,1,7,20
0,9,6,26
1,11,11,37
0,8,7,41
0,3,6,29
1,14,8,26
1,7,13,30
0,3,10,25
0,9,4,21
0,4,8,26
0,8,6,28
0,6,5,34
0,9,9,31
0,6,5,30
0,11,4,37
0,11,12,48
0,5,13,39
0,11,6,31
0,7,11,33
0,8,-0,18
1,3,11,22
0,7,9,33
0,5,12,38
0,11,7,34
0,11,6,37
0,5,6,46
0,5,4,46
0,9,5,34
0,8,8,32
0,8,8,32
0,3,11,38
0,4,7,44
1,12,9,31
0,3,8,25
0,0,11,21
0,7,4,31
1,14,3,20
0,5,7,24
0,3,5,25
0,9,5,25
0,12,4,26
0,2,6,34
0,6,9,33
0,7,3,32
0,9,8,51
1,15,5,29
0,9,6,44
0,3,5,26
1,8,8,24
0,8,6,23
0,9,7,28
1,3,16,21
0,9,7,25
1,9,8,18
0,11,6,37
0,5,9,28
0,5,5,38
0,7,3,23
0,11,7,37
0,5,7,35
1,12,12,18
0,9,8,33
0,4,9,21
0,9,6,22
0,10,7,38
0,9,10,39
1,4,11,26
0,7,9,39
0,4,7,27
0,15,-0,26
0,10,9,45
0,14,5,35
0,6,3,35
0,0,12,32
1,9,9,20
1,9,11,21
0,9,10,43
1,6,9,18
1,9,5,18
1,5,8,18
0,7,5,35
0,12,2,22
1,11,9,25
1,10,8,22
0,8,6,29
0,5,7,32
1,9,10,30
1,10,10,31
0,4,4,34
0,9,9,31
0,3,10,38
0,3,4,27
1,7,13,18
1,8,8,21
1,8,10,31
0,8,12,39
0,2,6,39
0,10,4,24
1,8,7,19
0,8,5,32
1,8,8,18
0,1,9,24
0,9,3,18
0,8,6,30
1,5,9,19
0,7,8,29
0,8,5,46
0,13,7,45
0,7,2,18
0,5,4,31
0,5,3,33
0,6,5,28
0,3,4,35
0,6,9,30
0,3,6,38
1,10,12,25
0,7,8,34
0,3,6,23
0,7,7,37
