lfprt,educ,expr,age
1,12,11,24
0,7,6,39
0,6,6,31
0,9,6,30
0,10,7,27
0,7,2,18
1,11,10,25
1,8,8,25
0,7,8,46
1,6,7,18
1,10,6,18
0,11,8,37
1,11,13,18
0,7,9,48
0,7,7,32
1,11,12,40
0,6,10,31
0,5,7,50
0,5,6,26
0,11,6,28
0,11,6,33
0,7,2,39
0,7,6,44
0,9,5,41
1,6,19,21
0,6,3,36
0,7,7,30
0,6,5,29
0,5,7,40
1,12,8,31
1,12,11,35
0,1,12,39
0,9,5,34
1,6,8,18
0,3,6,39
0,7,5,25
0,4,11,28
1,8,12,36
1,8,7,20
1,9,8,21
0,13,5,35
0,4,9,33
0,8,5,20
0,14,2,42
1,13,11,34
0,7,9,39
0,5,8,34
1,12,10,35
0,7,7,31
0,7,4,22
0,7,11,39
0,5,1,50
0,8,8,30
0,4,14,39
0,4,3,18
0,5,8,30
0,10,6,37
1,6,13,30
0,8,7,30
1,9,9,21
0,3,6,18
0,6,7,37
1,9,14,24
1,9,10,18
1,4,13,27
0,7,7,32
0,9,8,47
1,13,10,33
1,9,9,20
0,10,5,26
0,8,5,18
0,-0,7,30
0,5,9,41
0,15,8,43
1,7,9,23
1,12,13,26
1,13,12,42
0,10,11,39
0,10,7,34
1,15,10,40
0,9,2,35
0,9,9,33
0,6,4,45
0,6,4,18
0,5,6,18
1,7,13,37
1,13,12,33
0,6,9,28
1,12,14,33
1,5,9,18
0,5,6,37
0,7,8,27
0,12,7,43
0,4,7,36
0,-0,11,34
1,6,8,21
0,7,2,26
1,4,13,18
1,6,9,19
0,5,12,37
1,10,9,19
0,8,8,39
1,11,13,44
0,5,3,40
0,8,5,18
0,3,9,47
0,7,3,24
1,7,9,18
1,6,9,22
0,10,7,33
0,10,7,36
0,9,4,37
0,10,6,28
0,9,9,34
1,8,9,28
0,9,4,35
0,8,9,29
1,11,6,25
0,11,4,30
0,6,4,34
0,5,5,48
0,7,9,34
0,6,3,18
0,4,4,32
0,4,7,34
0,13,1,37
1,12,5,24
1,9,14,22
0,4,8,38
1,8,9,20
1,5,12,29
0,7,0,33
0,11,4,40
0,5,1,34
1,9,12,18
0,9,5,19
0,8,7,36
0,4,7,24
0,8,6,34
0,9,7,38
0,10,10,37
0,5,7,44
1,6,7,18
0,6,3,47
1,12,10,21
1,7,15,30
0,13,5,32
0,10,9,46
1,6,14,35
1,6,12,30
1,10,9,18
1,12,12,26
0,3,2,43
0,10,8,33
1,4,13,18
0,8,5,36
0,10,4,37
0,5,5,35
0,1,5,18
0,10,8,30
0,1,6,34
1,10,8,20
0,5,6,23
1,7,9,22
0,5,6,18
1,11,9,29
0,3,9,43
0,7,3,26
1,16,10,27
0,6,8,38
0,6,11,47
1,12,11,42
1,13,13,18
1,4,9,18
0,8,11,38
0,9,6,31
1,6,11,20
0,6,12,41
0,3,6,35
1,9,7,18
1,11,13,42
0,9,8,39
0,9,-0,27
1,14,15,50
0,6,6,18
1,4,13,29
0,7,7,32
0,3,9,33
1,6,13,18
1,12,7,18
0,5,-0,18
0,1,7,32
0,4,8,32
0,3,8,39
0,8,8,47
1,7,8,18
0,7,7,30
0,9,5,42
0,12,3,27
1,5,12,23
1,11,5,22
0,9,4,37
0,6,10,42
1,10,6,18
1,12,11,33
1,13,12,34
0,4,1,37
0,3,10,24
0,6,12,56
0,6,10,31
0,5,10,33
1,5,9,18
0,6,9,31
1,14,11,41
0,9,8,34
1,5,12,20
0,11,5,31
0,10,11,44
1,9,7,18
1,8,12,28
0,6,4,32
0,6,6,24
0,5,4,39
0,5,8,29
0,1,9,46
0,9,3,31
0,5,4,43
1,8,14,21
0,5,10,31
0,8,9,35
0,10,2,19
0,8,4,19
1,7,9,18
0,2,7,71
1,7,11,30
1,8,13,26
0,5,-0,37
0,4,11,30
0,8,7,33
1,13,5,18
1,6,11,28
1,14,4,21
0,9,7,32
1,7,10,26
1,7,12,23
1,6,10,26
0,8,5,40
0,3,13,37
0,5,9,26
0,4,9,35
0,7,9,27
0,7,3,28
1,9,9,25
1,7,13,28
1,6,11,18
0,2,7,22
1,12,6,21
0,1,2,18
1,14,10,39
0,6,6,30
0,4,5,18
1,9,10,22
1,11,9,22
0,10,8,42
0,9,10,36
0,7,10,43
0,5,5,20
0,7,4,29
1,7,7,19
0,8,12,41
1,10,9,26
0,6,5,37
0,11,7,37
0,8,-0,26
0,3,6,38
0,9,3,29
0,10,7,28
0,3,5,19
1,7,7,18
0,10,3,39
0,5,7,23
1,7,7,18
0,6,7,27
0,4,5,24
0,7,5,26
0,2,10,27
0,6,8,29
0,7,4,18
0,7,6,53
1,9,9,18
0,5,8,31
1,12,15,32
0,8,4,18
1,12,11,19
0,1,5,27
0,5,11,29
0,8,12,50
0,4,7,38
0,10,7,50
0,-0,8,18
1,5,13,29
1,11,4,19
0,4,10,29
0,9,6,23
1,11,8,29
1,12,6,26
0,6,5,32
0,14,2,36
0,6,12,41
0,12,4,27
0,2,10,42
0,4,6,20
0,3,9,27
0,1,9,35
0,9,4,45
0,9,7,25
0,8,4,22
0,8,5,42
0,2,8,37
0,11,5,34
0,5,4,38
0,9,2,46
0,9,7,28
1,8,12,29
1,10,12,25
0,8,7,30
1,9,9,24
0,5,7,23
0,4,6,24
0,6,8,22
0,5,7,49
0,9,10,37
1,6,10,26
1,8,7,22
0,9,6,28
0,9,4,41
1,8,9,19
0,7,8,24
0,6,9,42
0,3,12,36
1,7,10,18
0,6,6,18
1,9,9,28
1,9,9,25
1,6,10,18
0,4,7,30
1,9,10,30
0,7,8,33
0,12,6,38
1,10,11,19
0,7,4,21
0,2,4,40
0,8,9,31
0,5,7,24
1,6,8,20
0,6,8,37
1,5,13,28
0,4,3,31
0,7,4,21
0,7,13,47
0,12,6,41
0,6,6,32
0,5,8,34
0,8,9,37
0,10,5,42
1,11,8,18
0,6,3,18
0,7,8,24
0,8,6,31
0,7,7,32
0,6,7,22
1,9,10,18
0,8,12,38
1,10,12,27
0,7,6,31
1,10,10,34
0,10,6,45
1,7,8,18
0,4,2,30
0,9,7,30
0,7,6,27
1,11,9,30
0,7,6,43
1,9,9,18
1,7,11,18
0,6,10,34
1,7,8,18
1,9,9,28
0,7,5,22
0,6,5,51
0,9,3,33
0,5,9,30
0,3,7,35
1,8,6,19
0,4,8,26
0,3,5,22
0,8,3,36
1,9,10,22
0,6,8,28
1,9,7,18
0,3,10,43
0,8,1,41
0,4,8,18
0,5,7,27
0,5,7,25
0,1,9,33
1,10,13,34
1,2,10,19
1,7,11,29
0,8,4,25
0,5,9,40
0,7,8,28
1,14,7,28
1,11,7,18
0,6,9,38
0,5,10,30
1,7,9,25
0,5,9,35
0,9,8,40
0,6,6,47
0,-0,6,41
1,12,7,25
0,8,4,40
0,10,7,29
1,7,8,18
0,6,8,26
1,6,7,18
0,-0,8,51
0,9,6,58
0,15,6,37
1,8,7,18
0,9,8,35
1,11,7,19
0,8,8,40
0,11,7,36
0,12,3,21
1,4,13,19
0,9,6,23
1,11,9,32
0,8,8,43
0,8,9,51
1,10,8,27
1,11,9,21
