lfprt,educ,expr,age
0,5,7,28
1,8,13,18
0,5,7,38
1,11,9,24
0,9,11,37
1,10,10,24
0,7,4,20
0,8,8,29
0,7,11,41
0,5,11,31
0,8,8,37
1,10,10,25
1,5,11,27
0,2,4,18
0,6,10,43
0,2,12,33
0,10,8,38
1,11,12,27
1,5,9,18
1,10,11,19
0,11,4,41
1,11,9,18
0,18,10,54
0,5,11,50
1,6,11,18
0,8,5,60
0,9,9,31
0,8,5,41
0,5,7,45
0,7,4,18
0,10,6,26
0,11,7,40
0,6,11,32
1,4,12,22
0,11,3,43
0,5,5,18
0,4,9,44
0,10,9,44
0,10,-0,32
0,7,7,25
0,8,9,31
0,5,7,34
1,8,11,23
1,10,9,31
1,7,8,23
0,11,6,26
0,2,7,31
1,9,7,18
0,8,8,28
1,13,11,20
1,10,8,25
0,5,8,37
0,10,10,44
0,10,5,37
0,3,10,25
1,6,8,18
1,7,8,22
0,10,8,31
1,10,13,44
1,12,5,21
0,7,-0,44
0,4,6,22
0,6,7,34
1,9,11,24
0,8,2,39
0,6,9,27
1,5,13,34
1,11,8,29
0,9,5,30
1,6,7,18
0,10,1,29
0,10,9,51
1,8,10,27
1,10,11,38
0,6,9,26
0,2,10,44
1,14,11,18
1,10,9,27
0,6,3,36
0,10,3,35
1,7,7,18
0,3,8,30
0,6,8,39
0,4,5,37
0,3,7,39
0,10,6,29
0,10,11,40
0,5,4,26
1,7,8,18
0,13,4,37
0,3,7,33
1,5,11,28
1,7,14,29
0,1,6,49
0,4,9,42
1,9,6,18
0,11,5,32
1,13,6,18
0,9,9,45
1,10,11,23
1,8,11,28
0,9,6,39
0,10,4,45
0,7,-0,44
0,8,4,30
1,2,12,23
0,10,2,23
1,7,9,26
1,8,10,19
0,8,6,62
0,6,11,36
1,8,10,19
0,8,9,31
0,9,10,36
0,6,5,26
1,11,12,32
0,5,7,31
0,3,7,18
1,7,10,18
1,13,8,27
0,2,9,26
0,4,8,38
1,14,9,24
0,12,3,30
0,6,4,41
0,2,1,39
0,7,8,35
0,6,8,24
0,6,8,29
0,3,3,26
1,12,7,23
0,8,9,30
1,7,16,36
1,11,7,24
1,13,7,25
0,5,11,33
1,12,10,18
1,10,5,18
0,11,5,28
1,12,12,34
0,3,9,41
0,10,3,18
1,8,8,23
0,9,4,30
0,0,3,28
0,10,8,35
0,4,6,24
0,9,8,49
0,6,4,36
0,7,4,44
1,11,11,35
1,12,8,31
0,5,10,39
1,7,13,20
0,10,7,34
0,7,-0,27
0,7,11,37
0,6,7,36
0,4,4,49
0,8,5,35
1,8,9,24
1,11,9,23
0,10,1,18
1,9,9,27
0,3,8,32
0,5,4,25
0,9,8,29
1,9,7,18
0,6,10,43
0,7,4,33
0,14,3,34
0,4,6,18
0,6,5,42
0,6,8,30
0,8,8,51
0,11,5,40
0,6,7,34
1,10,10,34
1,3,9,18
0,4,8,38
0,6,8,27
0,5,5,43
1,8,9,26
0,9,6,29
1,6,12,31
0,1,10,18
0,8,8,27
0,4,10,33
1,8,12,35
0,3,3,28
1,12,9,26
1,12,10,25
0,6,6,26
1,8,8,22
0,8,9,42
1,5,10,23
1,12,9,30
0,4,8,18
1,6,12,27
1,9,11,34
1,9,8,18
1,12,9,18
0,8,6,31
0,2,3,29
0,7,8,25
0,7,9,39
1,13,8,24
1,6,8,18
0,10,10,37
1,6,15,34
0,1,6,28
0,2,5,18
0,11,10,38
0,7,7,33
0,8,3,18
0,8,2,45
0,4,10,36
0,6,8,25
0,12,2,25
0,11,5,24
0,2,4,35
1,6,9,18
0,8,5,41
0,6,4,31
0,9,8,44
0,1,10,36
1,10,9,29
0,7,5,18
0,9,8,37
0,12,8,49
0,9,5,33
0,9,9,52
1,11,10,18
1,11,7,23
0,6,8,24
0,7,7,35
0,8,7,38
0,8,7,32
1,10,13,42
1,6,10,23
0,7,5,30
1,8,6,18
0,10,3,38
0,5,8,25
1,7,10,18
0,9,8,33
1,9,12,26
0,7,14,45
0,6,11,37
0,4,9,35
0,0,11,34
1,8,9,27
1,5,17,26
0,7,0,18
0,5,5,43
0,3,8,23
1,8,16,19
0,5,6,30
0,3,8,55
0,5,7,23
0,8,9,35
1,8,10,28
0,9,8,36
0,11,4,46
0,7,5,45
1,11,7,18
0,10,4,27
0,9,7,34
0,10,7,39
0,6,5,26
0,7,3,18
0,6,-0,46
0,8,7,32
0,5,11,33
0,9,5,22
0,5,7,34
0,0,5,31
0,8,8,32
0,7,2,37
0,3,5,48
1,13,8,25
0,1,1,34
0,7,4,25
0,4,7,44
1,10,11,18
1,10,8,18
0,11,7,39
0,7,7,28
0,7,9,34
1,9,8,18
1,8,7,22
0,8,5,47
0,7,9,34
0,6,13,39
1,11,11,32
1,13,8,27
0,4,8,31
0,9,3,29
1,11,8,31
0,7,5,33
0,7,9,42
1,6,10,18
1,11,8,29
0,6,3,38
0,9,7,42
0,8,8,28
0,5,7,36
0,7,9,33
0,3,9,42
0,10,10,47
0,5,4,32
0,6,7,24
0,6,10,28
1,12,6,23
0,2,7,38
0,9,11,40
1,7,9,25
1,7,11,31
0,3,6,40
0,4,8,29
1,3,13,26
0,6,4,31
0,11,6,26
0,4,8,18
0,7,8,38
0,3,10,29
0,5,8,37
1,5,12,30
0,6,4,26
0,4,7,31
1,10,8,29
1,13,13,37
1,11,8,18
0,9,7,33
0,9,4,34
0,9,9,34
1,11,7,27
0,8,10,45
0,6,5,37
0,8,7,27
1,6,9,23
1,11,11,39
0,7,5,32
1,10,7,22
0,8,13,53
1,13,13,48
0,10,11,42
0,12,8,44
1,15,10,18
0,3,10,44
0,10,9,45
0,4,6,46
0,5,11,56
0,10,7,44
1,10,5,19
1,11,12,26
0,5,7,54
1,12,6,18
0,9,4,18
0,3,4,22
0,7,6,38
1,6,13,25
1,10,13,38
0,9,6,29
0,4,8,46
0,5,5,43
1,12,7,18
0,5,5,49
0,12,3,43
0,3,12,40
1,9,10,33
0,7,5,31
0,9,1,19
0,14,4,44
0,7,4,35
0,4,9,26
0,6,10,42
1,12,11,32
0,12,9,37
1,7,8,18
0,7,3,39
0,7,9,30
0,6,1,18
0,8,3,54
0,6,5,32
0,8,6,30
0,4,6,18
1,8,10,30
0,12,8,43
0,7,7,43
0,11,6,33
0,7,8,42
1,9,6,18
0,6,10,33
0,5,11,45
1,8,8,18
0,2,7,24
0,9,8,33
0,14,3,42
0,5,10,39
0,7,5,18
0,8,7,37
0,2,6,31
1,15,7,23
1,10,10,32
0,6,7,40
0,4,9,26
0,6,11,34
0,9,3,24
0,2,9,35
0,9,6,28
0,2,8,40
1,11,8,23
0,8,6,23
0,10,7,29
0,3,6,20
0,9,4,28
1,11,7,26
0,3,11,31
0,8,2,46
1,5,10,18
0,6,8,26
1,11,8,27
0,8,6,23
1,9,11,30
1,9,9,29
0,9,6,41
1,12,9,22
0,5,7,22
0,10,7,36
0,4,10,41
1,7,9,18
0,8,5,18
0,3,8,28
0,6,4,43
0,5,5,27
0,3,11,46
0,2,5,18
1,11,12,18
0,8,7,47
1,11,10,31
1,11,7,23
1,7,10,26
0,7,8,25
0,7,6,43
0,-0,3,32
0,2,7,28
0,8,0,46
0,5,5,43
0,10,6,35
0,9,6,26
1,6,11,28
1,8,10,26
1,8,9,27
0,2,8,23
0,11,-0,34
1,9,11,35
0,5,7,40
0,7,6,29
0,9,6,33
1,8,11,32
0,9,6,38
1,7,11,24
0,9,8,39
0,5,9,30
0,5,7,39
0,4,6,26
0,6,8,25
0,9,6,34
0,9,8,30
1,10,10,20
1,10,9,23
0,2,7,33
0,7,5,29
0,4,7,34
1,6,14,33
0,8,8,26
0,4,4,35
0,7,7,33
1,7,11,26
1,11,15,18
1,8,7,18
0,6,6,32
0,8,8,38
0,1,6,29
0,7,8,47
0,9,6,43
0,8,4,26
0,-0,8,18
0,9,7,45
0,9,2,33
1,8,7,18
1,5,11,26
0,9,4,36
0,4,8,27
0,4,9,31
0,6,10,35
1,7,12,32
0,6,9,49
0,6,7,24
0,4,9,28
1,11,10,18
0,7,9,34
0,11,5,29
0,1,7,32
0,8,8,32
1,6,8,18
1,13,8,27
0,9,3,29
1,9,8,19
0,9,5,20
1,12,10,32
0,7,7,34
0,12,0,18
0,10,7,28
0,8,4,23
0,7,6,43
1,10,10,26
1,11,10,29
1,10,10,33
1,9,9,28
0,9,8,29
0,5,9,28
0,12,3,39
0,6,5,21
0,8,5,37
1,6,12,28
0,-0,7,48
0,9,5,33
0,3,8,26
0,9,4,18
0,8,7,36
0,2,10,23
0,8,6,32
1,11,4,18
0,5,7,33
0,4,6,36
0,2,5,18
0,6,3,30
0,8,2,18
0,11,9,36
0,5,11,33
0,8,4,41
1,7,9,25
0,7,6,18
0,4,8,33
1,6,9,24
1,7,11,32
1,7,12,31
0,7,6,29
0,10,4,31
0,7,3,36
1,8,8,19
0,10,3,28
0,6,11,33
0,8,7,31
1,12,7,22
0,3,4,36
0,8,8,34
1,11,8,29
0,8,9,29
0,7,9,38
1,10,11,24
0,10,6,26
1,5,11,18
0,4,9,27
0,8,7,24
0,5,9,35
1,7,9,22
1,-0,11,18
0,11,7,37
0,10,4,37
0,9,6,44
0,5,8,45
0,9,8,35
