lfprt,educ,expr,age
1,10,10,33
1,6,7,18
1,13,9,28
0,8,4,41
1,6,8,19
0,-0,6,21
0,8,6,43
0,9,8,40
1,8,8,22
0,4,3,32
1,3,14,33
1,14,8,18
1,8,11,19
1,10,11,25
0,5,3,35
0,9,10,38
0,12,4,34
0,2,8,32
0,7,3,32
1,9,8,23
0,11,4,32
0,6,5,20
0,5,11,31
0,0,2,22
1,5,11,18
0,10,9,44
0,5,7,39
1,7,12,28
1,10,6,18
0,3,12,38
0,9,4,18
0,10,7,29
1,8,9,23
1,13,9,18
0,11,7,35
1,6,11,18
0,6,7,24
0,5,3,21
0,8,7,34
1,8,9,23
0,5,14,41
1,14,9,33
1,9,15,44
1,13,8,28
1,10,7,19
0,4,4,34
0,2,4,29
0,7,8,31
0,10,6,33
0,12,11,48
1,8,12,18
0,3,7,38
0,9,6,41
0,8,4,18
0,6,7,37
0,7,3,22
0,6,9,54
0,7,8,40
0,9,4,33
0,3,3,48
1,10,9,24
0,5,4,40
1,12,6,18
0,4,6,29
0,6,9,32
0,4,7,42
0,7,9,30
1,11,7,24
0,3,9,35
0,8,7,31
0,7,6,30
0,6,6,26
1,5,10,18
0,4,6,18
0,14,6,40
0,4,6,29
0,6,13,39
0,6,3,35
0,1,7,18
1,6,13,33
0,3,8,42
0,1,7,29
0,9,5,53
0,5,4,45
0,9,10,46
1,9,9,29
1,11,15,38
0,4,7,29
1,8,10,24
0,4,8,27
0,5,9,42
1,11,9,27
0,7,4,32
1,10,9,18
0,7,12,41
0,5,11,35
0,12,5,39
0,10,8,30
1,7,15,32
0,10,10,40
0,10,9,33
0,7,7,44
0,7,2,19
1,10,10,21
0,8,6,24
0,7,6,40
1,5,13,26
1,7,12,31
1,12,10,34
1,11,5,18
1,10,7,21
0,6,7,32
0,5,7,39
1,11,6,18
1,8,10,18
0,6,7,20
0,5,5,48
1,10,10,26
0,5,7,24
0,4,10,27
0,10,6,34
0,6,7,36
0,5,6,43
0,5,11,32
0,7,6,22
0,-0,3,41
0,2,5,47
0,13,4,32
0,7,3,23
0,10,3,34
1,4,11,22
1,11,5,18
1,3,12,21
0,3,7,41
1,10,11,26
0,5,6,27
1,7,13,30
0,7,4,28
1,2,10,18
0,13,6,50
0,7,10,44
0,12,6,29
0,10,7,29
1,12,12,31
0,8,5,31
0,11,4,36
0,5,5,27
0,10,4,30
0,4,8,32
0,2,5,35
0,4,6,34
0,5,6,31
0,8,4,32
1,10,11,23
0,7,11,40
0,12,1,39
0,3,9,39
0,7,6,27
0,8,3,41
0,4,6,18
0,9,9,31
0,5,3,29
0,7,10,38
0,4,7,47
0,7,10,46
1,10,10,28
0,6,4,40
1,11,5,21
0,4,7,23
0,10,10,36
0,9,9,34
0,3,4,49
1,10,9,23
0,9,5,28
0,-0,7,39
1,12,6,18
0,6,10,43
0,12,5,38
1,10,16,25
1,10,13,35
0,6,12,41
0,3,7,35
0,0,4,34
0,6,5,38
0,6,5,25
0,7,9,34
1,9,10,31
0,3,7,49
1,12,5,20
0,7,2,45
1,11,6,23
1,1,16,29
0,0,9,18
0,5,11,31
0,6,3,53
0,6,3,32
1,10,10,18
0,8,6,38
0,7,5,33
0,6,11,40
0,4,6,24
0,13,9,47
0,5,9,23
0,9,3,18
0,4,12,46
0,5,5,22
1,3,13,22
1,12,7,29
0,6,10,42
1,10,9,18
0,2,11,29
0,3,4,18
0,5,11,48
1,8,11,31
0,9,2,28
1,16,4,24
1,5,11,18
0,5,10,45
0,8,8,40
1,10,13,34
1,10,11,37
0,6,2,18
0,4,1,34
0,4,6,24
1,8,9,26
0,4,6,23
0,7,8,33
0,8,6,20
0,9,8,28
0,4,9,32
0,5,7,30
0,12,11,53
1,6,12,25
0,5,7,18
0,12,8,52
0,11,8,34
0,12,5,50
0,8,7,35
0,7,8,46
0,8,8,45
0,11,4,34
0,4,7,29
0,4,8,20
0,10,8,35
0,4,4,20
1,11,10,21
0,11,7,32
0,11,10,40
1,8,7,21
0,6,5,18
1,8,8,21
0,7,4,29
0,4,3,18
1,7,16,21
0,9,5,26
0,13,5,27
0,1,9,38
0,9,10,54
0,10,3,25
0,8,7,31
0,11,2,26
1,12,12,40
0,6,8,44
0,6,7,29
0,10,4,33
0,7,5,34
0,6,8,34
1,9,13,29
0,9,7,32
0,7,6,26
0,7,7,39
1,9,10,24
0,8,0,43
0,8,7,26
0,5,4,24
0,3,9,52
0,6,11,36
0,8,8,34
1,9,10,22
0,11,8,40
0,7,8,34
0,12,5,41
0,8,5,32
0,2,5,18
0,1,7,39
0,5,4,42
0,4,8,18
0,5,8,28
0,11,5,32
1,8,12,23
0,13,3,34
1,10,6,18
1,9,9,25
0,1,7,33
1,7,11,29
1,8,11,31
0,7,2,31
0,5,9,42
0,4,3,23
1,11,8,24
0,11,8,35
0,10,5,33
0,7,7,21
0,10,9,34
0,4,6,24
0,7,6,41
0,1,4,38
1,10,8,18
0,5,6,26
1,9,8,27
0,1,5,43
1,5,11,22
0,8,8,31
0,4,8,29
0,5,11,36
0,11,9,40
1,8,8,18
0,7,10,37
0,11,8,44
0,11,9,41
1,10,11,28
1,9,11,18
1,10,7,23
0,6,12,34
0,7,2,33
0,6,5,34
1,7,9,24
1,11,9,18
0,5,8,35
1,10,14,31
1,12,12,24
0,6,7,36
0,5,13,42
0,7,8,28
0,8,7,38
1,16,4,18
0,7,2,37
0,9,5,39
1,11,6,18
1,11,13,25
1,9,11,34
0,2,7,43
0,5,4,39
0,6,5,23
1,15,11,24
1,10,12,27
0,9,6,37
0,1,8,36
0,6,7,32
1,8,10,18
1,7,10,27
0,8,7,42
0,13,5,36
0,12,10,55
0,4,7,37
1,8,10,18
0,5,8,40
0,7,8,30
0,1,8,28
1,10,7,23
0,4,11,27
0,4,6,29
0,6,6,34
1,11,9,18
0,3,3,27
1,10,8,18
0,12,6,38
0,10,4,29
0,4,8,29
1,11,9,27
0,3,9,29
1,4,12,25
0,10,9,52
0,9,7,30
0,6,6,26
0,6,7,37
0,5,10,33
1,9,7,18
0,6,6,18
1,11,10,23
1,8,10,31
0,7,2,43
0,8,5,24
1,11,10,29
1,11,9,23
0,5,8,35
1,14,6,24
0,8,8,36
0,8,3,18
0,8,5,34
0,3,9,20
1,10,12,35
0,0,10,30
1,11,8,26
0,10,4,25
0,10,5,21
1,8,10,29
1,10,11,18
0,4,8,18
1,8,10,18
0,14,1,44
0,10,7,38
0,2,5,46
0,10,8,34
1,11,10,37
0,6,7,40
0,7,4,38
0,7,4,43
0,12,7,31
0,8,7,38
0,6,6,21
0,2,12,34
1,4,12,26
0,9,2,33
1,6,9,18
0,8,4,33
0,10,5,28
1,7,8,20
1,8,15,38
1,9,7,18
0,4,6,38
0,3,5,44
1,12,8,30
1,9,7,22
0,3,5,20
0,11,7,29
0,6,12,37
0,12,5,49
0,5,6,23
0,3,3,36
0,3,3,31
1,10,9,21
1,8,10,21
0,9,5,26
0,12,10,48
0,11,3,32
1,9,11,27
1,2,12,25
1,12,7,28
0,9,5,37
1,11,9,25
0,5,7,50
1,14,9,25
0,8,5,27
1,10,11,35
0,8,5,25
0,0,8,28
0,6,13,45
0,5,6,41
0,0,8,60
1,5,15,35
0,8,8,28
1,6,9,21
0,6,9,27
0,7,5,41
0,7,7,32
0,4,9,25
0,3,5,21
0,10,5,27
1,8,10,31
0,11,3,31
0,8,4,34
1,7,11,28
0,7,5,42
0,12,6,44
0,10,8,30
1,11,9,25
1,9,11,18
0,5,5,38
1,5,9,21
1,7,10,19
1,9,7,18
0,7,9,27
0,9,6,37
1,7,11,26
0,8,2,33
1,6,9,24
0,8,9,29
1,11,9,34
0,3,6,38
0,8,3,49
0,10,4,26
0,8,4,18
0,4,9,25
0,2,10,47
0,7,9,42
0,6,4,18
0,5,9,40
1,7,9,18
0,5,6,37
0,10,8,35
0,12,4,28
1,9,8,23
0,6,9,37
0,7,7,37
1,9,9,26
0,8,8,27
0,0,7,40
1,9,11,21
0,8,11,42
0,11,3,46
0,2,7,29
1,6,9,20
0,2,5,19
0,10,4,42
0,4,1,43
1,13,8,21
0,7,13,40
0,7,9,36
1,9,12,25
1,14,8,33
1,5,14,18
0,5,7,33
1,8,14,18
1,6,9,22
0,2,3,48
0,11,7,40
1,7,10,18
0,6,5,18
1,6,10,27
0,7,6,54
0,5,5,42
0,3,9,29
1,14,13,29
1,9,5,18
0,8,7,40
0,11,5,34
0,6,7,41
0,7,6,22
0,7,9,28
0,9,7,30
1,6,7,18
0,6,5,51
0,10,6,27
1,10,10,20
1,8,11,18
0,5,6,43
0,7,7,42
1,4,14,18
0,6,10,32
0,6,1,24
1,15,9,25
0,9,7,47
0,9,4,33
1,11,9,24
1,7,9,21
0,7,7,38
0,2,11,32
0,10,6,42
0,11,10,44
0,7,4,42
0,-0,5,18
0,12,6,33
1,14,10,35
0,9,9,42
0,7,7,52
0,8,3,38
1,5,10,21
0,10,11,49
1,12,9,36
0,9,8,29
0,8,5,33
0,8,9,29
0,4,3,39
0,4,6,38
0,6,8,39
0,10,5,22
0,7,11,36
0,5,8,34
0,6,6,34
0,7,6,29
0,6,0,37
0,-0,10,36
1,8,12,24
0,13,2,25
0,9,7,28
0,13,3,32
1,12,8,22
0,4,9,48
0,3,9,37
0,6,11,49
1,8,8,25
1,11,9,19
0,5,2,30
0,8,7,37
0,7,3,18
1,9,12,34
0,7,10,32
0,5,6,36
0,7,10,40
0,9,6,32
1,-0,12,20
0,6,10,29
0,6,10,44
1,10,11,18
1,4,12,28
0,4,8,33
1,11,10,18
0,9,8,40
0,7,11,40
1,12,11,30
0,5,7,28
0,6,4,45
1,6,12,31
1,5,8,18
0,9,6,39
1,10,7,25
0,11,8,44
1,10,10,26
0,2,5,38
0,6,8,30
1,10,7,18
0,6,6,32
0,5,12,35
0,5,3,35
0,11,7,36
0,8,6,28
1,6,10,18
1,12,12,33
0,6,5,22
0,6,12,40
1,9,15,27
1,6,8,21
0,9,5,25
0,4,8,40
0,6,7,27
0,5,2,31
0,8,7,28
0,8,8,30
0,6,8,29
1,7,10,26
0,6,5,44
1,8,12,36
0,7,3,37
0,12,6,44
0,8,4,39
0,11,5,27
0,-0,2,40
0,5,9,25
0,10,7,39
0,7,8,30
0,3,9,31
0,5,2,23
0,5,8,35
0,3,8,18
0,7,10,35
0,6,3,38
0,9,8,36
1,7,11,29
0,6,10,30
0,5,8,28
0,10,3,24
0,7,4,37
0,10,6,39
0,7,8,40
0,9,5,27
0,9,9,33
0,6,3,30
1,12,13,32
0,8,6,28
1,11,9,26
1,14,4,18
0,6,8,33
0,4,8,29
0,8,5,35
1,7,15,27
0,8,8,34
1,13,9,18
0,3,5,29
0,11,7,36
0,8,7,40
1,9,10,30
1,10,11,28
1,13,15,27
0,9,9,35
0,3,10,54
0,3,8,42
0,5,9,27
0,6,5,39
0,10,5,44
1,10,9,18
0,10,8,41
1,8,11,27
0,9,12,47
0,3,7,29
0,7,7,37
0,2,6,28
0,2,6,40
0,7,10,40
0,7,4,33
0,6,11,35
1,9,9,25
0,5,7,34
0,5,8,28
1,5,8,19
0,3,2,18
1,8,10,30
0,11,9,39
0,6,5,18
0,10,5,27
1,12,8,20
0,1,5,25
0,9,11,40
0,10,4,30
1,8,10,31
0,9,7,35
0,12,7,34
0,10,6,34
0,9,11,47
0,4,9,33
0,9,8,38
0,10,7,34
1,11,4,18
1,4,15,18
0,5,5,25
0,6,11,38
0,1,9,37
0,11,6,36
0,8,1,18
0,7,9,36
0,7,5,35
0,9,6,33
0,10,8,35
0,2,10,33
1,10,9,21
0,6,6,33
0,5,7,37
0,7,10,35
1,5,10,18
0,3,9,20
1,10,10,35
0,8,9,30
0,-0,7,18
0,8,6,35
1,9,15,29
1,13,10,30
0,0,6,31
0,8,4,18
0,15,4,30
0,3,7,33
0,8,2,42
1,10,11,31
0,11,9,35
1,12,11,31
0,3,4,34
0,6,4,42
0,10,5,32
0,4,8,33
1,12,8,27
0,8,5,26
0,6,8,36
1,5,14,21
0,6,11,35
1,6,12,30
1,10,14,19
0,4,6,33
0,8,2,42
1,10,13,38
1,12,14,21
0,9,6,26
1,6,14,34
0,7,9,31
0,7,12,43
0,6,9,39
1,6,8,18
0,9,0,29
0,5,7,40
1,13,9,26
0,7,8,33
0,6,4,28
0,8,7,31
1,6,14,24
0,9,5,21
0,5,7,29
1,11,10,25
0,5,8,36
1,9,11,31
0,8,8,43
1,9,11,19
0,6,5,19
0,7,4,41
0,8,7,23
1,9,11,35
0,5,9,25
1,9,7,18
0,3,5,23
0,12,6,29
1,10,12,39
1,13,3,18
0,7,5,39
0,10,4,25
1,9,8,27
0,3,3,33
1,11,5,20
0,3,6,35
1,5,13,18
0,9,7,28
0,10,4,38
0,8,3,41
0,10,6,34
0,10,5,35
0,0,5,40
1,9,12,33
1,4,9,18
0,9,10,35
0,6,1,41
0,11,10,46
1,12,14,37
0,9,7,30
1,11,12,27
0,8,8,39
0,11,3,44
0,7,8,41
1,10,9,29
0,6,8,31
0,4,7,33
0,7,13,49
1,10,13,19
1,15,7,24
0,3,7,35
0,10,9,35
1,9,6,18
0,5,7,27
0,11,6,27
0,9,5,23
1,5,12,29
0,9,8,35
0,9,7,46
0,7,6,39
1,11,8,23
0,9,7,26
0,5,8,34
0,12,8,44
0,7,9,46
0,6,9,40
0,7,5,36
0,3,5,18
0,9,6,32
1,10,11,35
0,6,14,45
1,9,7,18
0,10,9,38
0,11,9,36
0,5,6,25
1,8,6,18
0,9,8,29
1,10,10,23
0,13,9,46
1,7,11,22
1,10,9,26
0,5,11,32
1,9,7,18
0,4,10,45
1,10,6,22
1,11,7,22
0,10,9,54
0,7,6,35
0,6,7,25
0,10,8,51
0,4,4,34
0,6,-0,38
0,6,12,49
0,5,6,23
1,12,7,20
1,4,13,18
0,3,8,37
0,4,2,48
0,5,9,26
1,15,6,25
0,6,7,22
0,11,4,30
0,4,7,24
1,6,11,18
0,6,9,37
0,5,8,43
0,2,4,32
0,10,4,18
1,8,8,22
0,8,11,43
1,12,10,35
0,5,7,47
0,5,4,23
1,6,7,18
0,3,3,25
0,6,10,36
1,7,10,23
0,5,7,37
1,12,6,27
0,5,-0,32
1,9,12,30
0,12,10,54
0,9,8,37
1,13,9,25
0,8,-0,27
0,11,6,28
1,8,8,18
0,6,8,45
1,9,10,33
0,10,6,45
0,5,6,36
1,7,11,20
0,18,5,38
0,9,3,42
1,11,10,31
1,12,9,23
0,9,5,38
0,9,10,45
0,2,10,33
0,7,5,27
1,10,7,18
0,6,10,30
1,12,11,28
0,6,4,18
1,7,12,25
0,7,8,31
1,6,11,25
0,6,4,18
0,11,8,53
0,5,9,34
0,6,3,41
1,11,8,18
0,6,3,33
1,9,9,26
0,5,6,44
1,10,14,30
1,10,12,20
0,5,6,44
0,5,3,57
1,8,13,30
1,9,5,18
0,3,10,31
0,10,4,19
0,5,3,19
0,5,9,49
1,2,14,23
0,7,9,27
0,5,4,31
1,6,8,18
0,7,6,32
0,7,5,28
0,6,4,28
1,7,8,21
0,10,1,27
0,5,3,20
0,10,5,45
1,11,14,18
0,5,7,30
1,11,8,19
0,9,8,35
0,4,5,18
1,9,10,20
0,10,4,41
0,7,8,41
1,8,9,18
0,4,4,35
0,10,7,54
1,6,12,20
0,10,8,42
0,8,9,36
0,9,9,34
0,11,3,38
0,3,5,39
0,7,8,29
0,11,3,29
0,4,7,41
1,11,4,18
0,8,7,26
0,7,5,19
1,9,11,26
1,8,11,18
0,6,6,45
0,7,1,32
0,7,6,22
0,4,7,40
1,9,10,31
0,11,8,36
1,14,7,32
0,5,10,56
0,8,7,39
0,1,10,26
0,7,6,27
1,16,9,31
0,7,8,33
1,7,9,25
0,8,7,31
0,6,7,36
0,2,7,42
0,10,3,34
0,9,8,30
1,7,10,18
1,7,10,22
0,13,7,39
1,9,8,24
0,9,7,47
0,9,5,31
1,7,11,30
0,7,2,31
0,6,5,59
0,7,5,29
0,7,3,22
