lfprt,educ,expr,age
0,5,8,38
0,7,6,38
0,1,2,18
0,4,4,44
1,8,10,18
0,9,6,46
1,8,12,31
1,12,11,39
0,9,4,19
1,7,8,23
0,7,5,27
0,8,6,45
0,13,4,25
1,12,11,21
0,12,8,37
1,8,12,34
0,7,8,49
0,7,7,24
1,10,8,18
0,7,5,44
0,2,6,29
1,7,9,24
1,15,5,18
0,6,10,40
0,11,10,55
0,8,5,47
0,7,7,27
0,5,7,18
0,3,7,45
0,7,10,39
0,4,11,40
1,6,11,18
1,10,7,22
1,8,8,18
0,1,8,36
0,13,6,42
0,11,7,32
1,10,12,32
1,9,12,18
0,6,10,45
0,8,8,46
1,9,11,31
0,8,6,39
0,11,8,33
1,7,10,26
0,12,7,32
0,7,4,31
0,8,8,34
0,11,7,35
0,5,8,51
0,3,6,38
0,3,7,19
0,10,6,37
0,8,5,39
1,7,9,18
0,6,5,52
0,8,7,28
0,7,4,27
0,6,6,27
0,7,4,21
0,4,8,22
0,5,8,33
0,8,7,41
0,7,7,34
0,5,5,27
0,0,3,46
0,5,5,36
0,8,7,37
0,10,3,46
0,9,4,48
0,6,3,23
0,2,8,33
0,2,6,33
1,7,8,21
0,-0,5,24
1,3,11,24
1,10,10,21
0,7,4,18
0,2,7,31
0,3,10,31
0,11,3,18
1,12,11,19
0,6,7,54
0,3,2,42
0,4,6,41
1,8,16,37
1,6,8,18
0,4,3,27
0,7,3,30
0,8,4,49
0,3,5,26
1,7,11,18
0,7,10,38
0,5,8,22
1,12,11,21
0,8,8,28
1,11,11,18
0,7,5,30
0,10,4,34
0,5,5,31
1,17,7,37
1,3,11,18
0,5,6,43
0,3,14,38
0,9,7,38
1,9,8,23
0,7,7,38
0,6,5,22
1,5,10,18
0,6,12,35
0,7,8,27
1,17,7,27
1,8,8,24
0,4,4,29
0,11,5,50
1,10,7,22
1,7,10,29
0,11,8,36
0,11,4,21
0,3,7,40
0,3,4,26
1,8,12,21
1,8,8,18
0,8,7,43
0,9,6,29
1,15,11,22
0,6,0,37
0,8,12,39
0,9,5,34
1,9,8,18
1,3,11,23
1,9,5,18
1,13,7,22
1,11,10,35
0,5,5,18
0,10,5,31
0,10,4,24
0,2,3,24
0,10,10,38
0,5,6,39
1,5,10,21
0,3,8,38
0,12,8,43
1,11,6,18
0,7,6,18
0,8,10,39
0,10,8,32
1,12,10,37
0,2,8,43
0,8,10,35
1,5,9,18
0,7,5,42
0,5,7,33
0,11,5,34
0,8,9,41
1,2,13,24
1,9,10,31
0,3,6,36
0,12,8,35
0,6,8,31
0,9,6,31
1,5,11,27
0,14,5,36
0,1,10,39
1,13,7,18
0,8,5,25
1,8,12,18
0,2,7,26
0,6,8,27
1,10,8,21
1,9,12,36
0,7,5,18
0,8,3,23
0,8,5,18
1,11,6,18
0,5,4,18
0,11,8,36
1,12,10,29
1,8,12,28
1,6,11,18
0,4,9,29
0,5,8,39
0,12,6,33
0,6,9,28
0,10,8,39
1,7,9,22
0,9,6,49
0,10,3,36
1,8,12,28
1,7,7,18
1,11,10,34
0,7,5,27
1,6,7,18
0,11,6,36
1,8,9,21
1,10,12,19
0,7,7,28
0,7,7,21
0,6,6,44
0,10,6,26
0,10,5,26
0,4,6,18
0,10,5,39
1,12,10,35
1,10,9,27
0,7,6,26
0,6,9,33
0,6,7,26
1,8,11,32
0,13,7,35
1,8,7,18
1,7,12,18
0,9,8,36
0,7,8,31
0,10,3,41
1,8,6,18
0,4,4,32
0,2,6,18
1,9,9,22
1,14,10,28
1,11,9,18
0,7,9,28
0,8,4,20
0,6,9,36
1,8,8,24
0,7,3,28
1,11,7,28
1,7,7,20
0,8,6,27
0,8,9,38
0,8,8,39
0,5,6,29
0,8,8,51
0,5,6,37
0,4,6,51
0,5,7,39
0,6,4,40
0,0,5,32
0,3,10,36
1,8,7,18
0,4,9,31
1,12,11,26
0,12,5,26
1,12,11,25
0,5,3,31
1,8,10,31
1,9,8,26
